TourType,CEP,Depot_ID,Tour_ID,Trip_ID,Unique_ID,O_zone,D_zone,N_parcels,Traveltime,TourDepTime,TripDepTime,TripEndTime,Type,TourDist,VehType,OrigType,DestType
0,PostNL,1,1.0_591,1.0_591_77,1.0_591_77_0,654,2668,0,0.2705555555555555,19.534679057179588,29.414,0.0,Pickup,9.922,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_0,1.0_592_0_0,2668,722,3,0.2016666666666666,7.752925914979942,7.753,0.0,Pickup,9.548,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_1,1.0_592_1_0,722,730,1,0.0327777777777777,7.752925914979942,8.055,0.0,Pickup,1.283,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_2,1.0_592_2_0,730,720,1,0.0377777777777777,7.752925914979942,8.121,0.0,Pickup,1.437,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_3,1.0_592_3_0,720,717,1,0.0425,7.752925914979942,8.192,0.0,Pickup,0.962,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_4,1.0_592_4_0,717,716,1,0.0377777777777777,7.752925914979942,8.268,0.0,Pickup,0.642,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_5,1.0_592_5_0,716,715,1,0.0583333333333333,7.752925914979942,8.339,0.0,Pickup,0.484,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_6,1.0_592_6_0,715,714,3,0.0380555555555555,7.752925914979942,8.43,0.0,Pickup,0.401,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_7,1.0_592_7_0,714,712,1,0.0541666666666666,7.752925914979942,8.568,0.0,Pickup,0.515,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_8,1.0_592_8_0,712,713,2,0.0419444444444444,7.752925914979942,8.656,0.0,Pickup,0.619,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_9,1.0_592_9_0,713,707,1,0.0658333333333333,7.752925914979942,8.765,0.0,Pickup,0.93,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_10,1.0_592_10_0,707,709,1,0.0383333333333333,7.752925914979942,8.864,0.0,Pickup,1.077,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_11,1.0_592_11_0,709,780,1,0.0416666666666666,7.752925914979942,8.935,0.0,Pickup,1.361,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_12,1.0_592_12_0,780,739,2,0.0583333333333333,7.752925914979942,9.01,0.0,Pickup,1.745,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_13,1.0_592_13_0,739,777,5,0.0627777777777777,7.752925914979942,9.135,0.0,Pickup,2.241,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_14,1.0_592_14_0,777,774,2,0.0486111111111111,7.752925914979942,9.365,0.0,Pickup,2.604,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_15,1.0_592_15_0,774,775,1,0.0352777777777777,7.752925914979942,9.48,0.0,Pickup,1.026,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_16,1.0_592_16_0,775,740,2,0.0316666666666666,7.752925914979942,9.549,0.0,Pickup,0.934,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_17,1.0_592_17_0,740,737,1,0.0344444444444444,7.752925914979942,9.647,0.0,Pickup,1.116,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_18,1.0_592_18_0,737,725,1,0.0338888888888888,7.752925914979942,9.715,0.0,Pickup,1.101,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_19,1.0_592_19_0,725,718,4,0.0447222222222222,7.752925914979942,9.782,0.0,Pickup,1.811,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_20,1.0_592_20_0,718,736,3,0.0838888888888888,7.752925914979942,9.96,0.0,Pickup,2.188,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_21,1.0_592_21_0,736,741,1,0.0308333333333333,7.752925914979942,10.144,0.0,Pickup,0.974,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_22,1.0_592_22_0,741,772,1,0.0491666666666666,7.752925914979942,10.208,0.0,Pickup,1.175,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_23,1.0_592_23_0,772,773,1,0.0322222222222222,7.752925914979942,10.291,0.0,Pickup,0.655,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_24,1.0_592_24_0,773,770,1,0.0383333333333333,7.752925914979942,10.356,0.0,Pickup,0.947,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_25,1.0_592_25_0,770,769,1,0.0333333333333333,7.752925914979942,10.428,0.0,Pickup,0.447,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_26,1.0_592_26_0,769,768,3,0.0322222222222222,7.752925914979942,10.495,0.0,Pickup,0.383,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_27,1.0_592_27_0,768,761,1,0.0619444444444444,7.752925914979942,10.627,0.0,Pickup,2.256,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_28,1.0_592_28_0,761,733,2,0.0958333333333333,7.752925914979942,10.722,0.0,Pickup,3.064,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_29,1.0_592_29_0,733,732,3,0.0463888888888888,7.752925914979942,10.885,0.0,Pickup,0.68,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_30,1.0_592_30_0,732,731,3,0.0583333333333333,7.752925914979942,11.031,0.0,Pickup,0.75,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_31,1.0_592_31_0,731,729,3,0.0433333333333333,7.752925914979942,11.189,0.0,Pickup,0.654,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_32,1.0_592_32_0,729,450,1,0.0877777777777777,7.752925914979942,11.333,0.0,Pickup,3.74,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_33,1.0_592_33_0,450,464,1,0.0538888888888888,7.752925914979942,11.454,0.0,Pickup,1.958,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_34,1.0_592_34_0,464,459,4,0.0241666666666666,7.752925914979942,11.541,0.0,Pickup,1.092,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_35,1.0_592_35_0,459,461,2,0.0319444444444444,7.752925914979942,11.698,0.0,Pickup,1.238,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_36,1.0_592_36_0,461,483,1,0.0413888888888888,7.752925914979942,11.797,0.0,Pickup,0.937,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_37,1.0_592_37_0,483,484,3,0.0366666666666666,7.752925914979942,11.872,0.0,Pickup,0.451,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_38,1.0_592_38_0,484,486,1,0.0419444444444444,7.752925914979942,12.008,0.0,Pickup,0.687,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_39,1.0_592_39_0,486,485,5,0.0391666666666666,7.752925914979942,12.084,0.0,Pickup,0.645,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_40,1.0_592_40_0,485,490,1,0.0430555555555555,7.752925914979942,12.29,0.0,Pickup,1.429,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_41,1.0_592_41_0,490,491,1,0.0330555555555555,7.752925914979942,12.366,0.0,Pickup,0.959,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_42,1.0_592_42_0,491,497,1,0.0427777777777777,7.752925914979942,12.432,0.0,Pickup,0.802,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_43,1.0_592_43_0,497,498,1,0.0236111111111111,7.752925914979942,12.508,0.0,Pickup,0.359,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_44,1.0_592_44_0,498,499,2,0.0247222222222222,7.752925914979942,12.565,0.0,Pickup,0.303,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_45,1.0_592_45_0,499,495,6,0.0302777777777777,7.752925914979942,12.657,0.0,Pickup,1.106,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_46,1.0_592_46_0,495,482,1,0.0686111111111111,7.752925914979942,12.887,0.0,Pickup,1.43,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_47,1.0_592_47_0,482,456,1,0.0330555555555555,7.752925914979942,12.989,0.0,Pickup,1.354,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_48,1.0_592_48_0,456,487,2,0.035,7.752925914979942,13.055,0.0,Pickup,0.864,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_49,1.0_592_49_0,487,699,1,0.065,7.752925914979942,13.157,0.0,Pickup,1.746,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_50,1.0_592_50_0,699,698,1,0.0261111111111111,7.752925914979942,13.255,0.0,Pickup,0.535,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_51,1.0_592_51_0,698,702,2,0.0275,7.752925914979942,13.315,0.0,Pickup,0.2,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_52,1.0_592_52_0,702,697,3,0.0375,7.752925914979942,13.409,0.0,Pickup,0.78,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_53,1.0_592_53_0,697,701,2,0.0158333333333333,7.752925914979942,13.547,0.0,Pickup,0.77,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_54,1.0_592_54_0,701,703,1,0.0486111111111111,7.752925914979942,13.629,0.0,Pickup,0.466,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_55,1.0_592_55_0,703,704,1,0.0219444444444444,7.752925914979942,13.711,0.0,Pickup,0.567,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_56,1.0_592_56_0,704,695,1,0.0580555555555555,7.752925914979942,13.766,0.0,Pickup,1.148,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_57,1.0_592_57_0,695,688,2,0.0522222222222222,7.752925914979942,13.858,0.0,Pickup,0.529,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_58,1.0_592_58_0,688,693,4,0.0575,7.752925914979942,13.977,0.0,Pickup,0.966,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_59,1.0_592_59_0,693,692,4,0.0469444444444444,7.752925914979942,14.167,0.0,Pickup,0.787,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_60,1.0_592_60_0,692,501,3,0.0594444444444444,7.752925914979942,14.348,0.0,Pickup,0.955,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_61,1.0_592_61_0,501,667,1,0.0533333333333333,7.752925914979942,14.507,0.0,Pickup,1.095,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_62,1.0_592_62_0,667,651,1,0.0405555555555555,7.752925914979942,14.594,0.0,Pickup,0.654,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_63,1.0_592_63_0,651,690,2,0.0475,7.752925914979942,14.668,0.0,Pickup,1.553,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_64,1.0_592_64_0,690,689,3,0.0433333333333333,7.752925914979942,14.782,0.0,Pickup,0.819,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_65,1.0_592_65_0,689,784,1,0.0647222222222222,7.752925914979942,14.925,0.0,Pickup,2.184,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_66,1.0_592_66_0,784,785,2,0.0275,7.752925914979942,15.023,0.0,Pickup,1.267,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_67,1.0_592_67_0,785,786,4,0.0625,7.752925914979942,15.117,0.0,Pickup,0.349,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_68,1.0_592_68_0,786,794,3,0.0494444444444444,7.752925914979942,15.313,0.0,Pickup,1.244,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_69,1.0_592_69_0,794,823,2,0.0416666666666666,7.752925914979942,15.463,0.0,Pickup,1.108,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_70,1.0_592_70_0,823,801,1,0.0469444444444444,7.752925914979942,15.571,0.0,Pickup,0.546,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_71,1.0_592_71_0,801,799,1,0.05,7.752925914979942,15.651,0.0,Pickup,1.033,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_72,1.0_592_72_0,799,803,1,0.0575,7.752925914979942,15.735,0.0,Pickup,0.872,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_73,1.0_592_73_0,803,806,1,0.0311111111111111,7.752925914979942,15.825,0.0,Pickup,1.004,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_74,1.0_592_74_0,806,804,2,0.02,7.752925914979942,15.89,0.0,Pickup,0.939,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_75,1.0_592_75_0,804,807,1,0.0383333333333333,7.752925914979942,15.977,0.0,Pickup,0.431,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_76,1.0_592_76_0,807,809,1,0.0380555555555555,7.752925914979942,16.048,0.0,Pickup,0.613,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_77,1.0_592_77_0,809,810,5,0.0305555555555555,7.752925914979942,16.12,0.0,Pickup,0.615,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_78,1.0_592_78_0,810,808,1,0.0383333333333333,7.752925914979942,16.317,0.0,Pickup,0.536,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_79,1.0_592_79_0,808,817,2,0.0527777777777777,7.752925914979942,16.388,0.0,Pickup,1.824,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_80,1.0_592_80_0,817,813,2,0.0616666666666666,7.752925914979942,16.508,0.0,Pickup,1.165,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_81,1.0_592_81_0,813,819,1,0.0552777777777777,7.752925914979942,16.636,0.0,Pickup,1.101,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_82,1.0_592_82_0,819,800,2,0.0447222222222222,7.752925914979942,16.725,0.0,Pickup,0.827,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_83,1.0_592_83_0,800,796,3,0.0722222222222222,7.752925914979942,16.836,0.0,Pickup,1.243,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_84,1.0_592_84_0,796,797,2,0.0486111111111111,7.752925914979942,17.008,0.0,Pickup,0.596,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_85,1.0_592_85_0,797,708,2,0.1122222222222222,7.752925914979942,17.124,0.0,Pickup,1.902,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_86,1.0_592_86_0,708,458,1,0.0886111111111111,7.752925914979942,17.303,0.0,Pickup,2.159,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_87,1.0_592_87_0,458,492,2,0.0863888888888888,7.752925914979942,17.425,0.0,Pickup,1.929,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_88,1.0_592_88_0,492,493,3,0.0541666666666666,7.752925914979942,17.578,0.0,Pickup,0.992,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_89,1.0_592_89_0,493,669,2,0.0508333333333333,7.752925914979942,17.732,0.0,Pickup,1.156,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_90,1.0_592_90_0,669,782,1,0.1005555555555555,7.752925914979942,17.849,0.0,Pickup,2.741,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_91,1.0_592_91_0,782,747,2,0.1319444444444444,7.752925914979942,17.983,0.0,Pickup,3.659,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_92,1.0_592_92_0,747,752,1,0.06,7.752925914979942,18.182,0.0,Pickup,1.531,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_93,1.0_592_93_0,752,744,1,0.0769444444444444,7.752925914979942,18.275,0.0,Pickup,3.152,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_94,1.0_592_94_0,744,735,1,0.0636111111111111,7.752925914979942,18.385,0.0,Pickup,0.905,Van,Depot,HH
0,PostNL,1,1.0_592,1.0_592_95,1.0_592_95_0,735,2668,0,0.23,7.752925914979942,18.482,0.0,Pickup,9.746,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_0,1.0_593_0_0,2668,505,1,0.2588888888888889,0.3282561036507808,0.328,0.0,Pickup,8.841,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_1,1.0_593_1_0,505,504,2,0.0458333333333333,0.3282561036507808,0.62,0.0,Pickup,0.617,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_2,1.0_593_2_0,504,503,1,0.0469444444444444,0.3282561036507808,0.733,0.0,Pickup,1.083,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_3,1.0_593_3_0,503,508,6,0.0458333333333333,0.3282561036507808,0.813,0.0,Pickup,1.193,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_4,1.0_593_4_0,508,509,3,0.0266666666666666,0.3282561036507808,1.059,0.0,Pickup,0.355,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_5,1.0_593_5_0,509,510,3,0.0277777777777777,0.3282561036507808,1.186,0.0,Pickup,0.324,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_6,1.0_593_6_0,510,644,2,0.0302777777777777,0.3282561036507808,1.314,0.0,Pickup,0.855,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_7,1.0_593_7_0,644,646,1,0.0422222222222222,0.3282561036507808,1.41,0.0,Pickup,0.889,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_8,1.0_593_8_0,646,642,2,0.025,0.3282561036507808,1.486,0.0,Pickup,0.877,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_9,1.0_593_9_0,642,641,2,0.0363888888888888,0.3282561036507808,1.578,0.0,Pickup,0.597,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_10,1.0_593_10_0,641,638,1,0.0272222222222222,0.3282561036507808,1.681,0.0,Pickup,1.077,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_11,1.0_593_11_0,638,639,1,0.0347222222222222,0.3282561036507808,1.741,0.0,Pickup,1.269,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_12,1.0_593_12_0,639,540,2,0.0275,0.3282561036507808,1.809,0.0,Pickup,1.376,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_13,1.0_593_13_0,540,513,1,0.0516666666666666,0.3282561036507808,1.904,0.0,Pickup,1.056,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_14,1.0_593_14_0,513,511,2,0.0680555555555555,0.3282561036507808,1.989,0.0,Pickup,0.823,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_15,1.0_593_15_0,511,538,2,0.0577777777777777,0.3282561036507808,2.123,0.0,Pickup,1.507,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_16,1.0_593_16_0,538,531,1,0.0363888888888888,0.3282561036507808,2.248,0.0,Pickup,0.989,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_17,1.0_593_17_0,531,530,2,0.0205555555555555,0.3282561036507808,2.317,0.0,Pickup,0.606,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_18,1.0_593_18_0,530,532,1,0.0433333333333333,0.3282561036507808,2.405,0.0,Pickup,0.501,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_19,1.0_593_19_0,532,537,2,0.0427777777777777,0.3282561036507808,2.481,0.0,Pickup,1.714,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_20,1.0_593_20_0,537,533,1,0.0333333333333333,0.3282561036507808,2.591,0.0,Pickup,1.16,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_21,1.0_593_21_0,533,528,1,0.0283333333333333,0.3282561036507808,2.657,0.0,Pickup,1.578,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_22,1.0_593_22_0,528,529,1,0.04,0.3282561036507808,2.719,0.0,Pickup,0.914,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_23,1.0_593_23_0,529,516,1,0.0577777777777777,0.3282561036507808,2.792,0.0,Pickup,1.52,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_24,1.0_593_24_0,516,515,1,0.0333333333333333,0.3282561036507808,2.884,0.0,Pickup,0.536,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_25,1.0_593_25_0,515,514,3,0.0375,0.3282561036507808,2.95,0.0,Pickup,0.799,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_26,1.0_593_26_0,514,643,1,0.0466666666666666,0.3282561036507808,3.088,0.0,Pickup,1.157,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_27,1.0_593_27_0,643,647,1,0.0444444444444444,0.3282561036507808,3.168,0.0,Pickup,0.64,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_28,1.0_593_28_0,647,650,3,0.0430555555555555,0.3282561036507808,3.245,0.0,Pickup,1.083,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_29,1.0_593_29_0,650,649,1,0.0197222222222222,0.3282561036507808,3.389,0.0,Pickup,0.366,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_30,1.0_593_30_0,649,502,1,0.0488888888888888,0.3282561036507808,3.442,0.0,Pickup,0.96,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_31,1.0_593_31_0,502,500,1,0.0466666666666666,0.3282561036507808,3.524,0.0,Pickup,1.472,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_32,1.0_593_32_0,500,546,1,0.0836111111111111,0.3282561036507808,3.604,0.0,Pickup,2.023,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_33,1.0_593_33_0,546,547,1,0.0319444444444444,0.3282561036507808,3.721,0.0,Pickup,0.759,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_34,1.0_593_34_0,547,544,3,0.0266666666666666,0.3282561036507808,3.786,0.0,Pickup,0.75,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_35,1.0_593_35_0,544,543,1,0.0541666666666666,0.3282561036507808,3.913,0.0,Pickup,0.711,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_36,1.0_593_36_0,543,541,1,0.0747222222222222,0.3282561036507808,4.0,0.0,Pickup,0.639,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_37,1.0_593_37_0,541,637,4,0.0341666666666666,0.3282561036507808,4.108,0.0,Pickup,1.365,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_38,1.0_593_38_0,637,609,2,0.0513888888888888,0.3282561036507808,4.276,0.0,Pickup,0.685,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_39,1.0_593_39_0,609,607,1,0.0455555555555555,0.3282561036507808,4.394,0.0,Pickup,0.76,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_40,1.0_593_40_0,607,606,2,0.0327777777777777,0.3282561036507808,4.473,0.0,Pickup,1.633,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_41,1.0_593_41_0,606,539,1,0.0727777777777777,0.3282561036507808,4.572,0.0,Pickup,1.622,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_42,1.0_593_42_0,539,534,4,0.0394444444444444,0.3282561036507808,4.678,0.0,Pickup,0.594,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_43,1.0_593_43_0,534,535,1,0.0444444444444444,0.3282561036507808,4.851,0.0,Pickup,0.906,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_44,1.0_593_44_0,535,549,1,0.0480555555555555,0.3282561036507808,4.929,0.0,Pickup,0.89,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_45,1.0_593_45_0,549,566,1,0.0413888888888888,0.3282561036507808,5.01,0.0,Pickup,0.533,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_46,1.0_593_46_0,566,565,2,0.0352777777777777,0.3282561036507808,5.085,0.0,Pickup,0.706,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_47,1.0_593_47_0,565,567,3,0.0441666666666666,0.3282561036507808,5.187,0.0,Pickup,0.76,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_48,1.0_593_48_0,567,553,2,0.0505555555555555,0.3282561036507808,5.331,0.0,Pickup,0.955,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_49,1.0_593_49_0,553,556,2,0.0633333333333333,0.3282561036507808,5.448,0.0,Pickup,1.014,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_50,1.0_593_50_0,556,555,3,0.0277777777777777,0.3282561036507808,5.578,0.0,Pickup,0.311,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_51,1.0_593_51_0,555,249,3,0.0408333333333333,0.3282561036507808,5.706,0.0,Pickup,0.786,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_52,1.0_593_52_0,249,256,3,0.0597222222222222,0.3282561036507808,5.847,0.0,Pickup,1.222,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_53,1.0_593_53_0,256,303,1,0.0375,0.3282561036507808,6.007,0.0,Pickup,1.013,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_54,1.0_593_54_0,303,527,1,0.0436111111111111,0.3282561036507808,6.077,0.0,Pickup,0.746,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_55,1.0_593_55_0,527,526,2,0.0486111111111111,0.3282561036507808,6.154,0.0,Pickup,0.671,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_56,1.0_593_56_0,526,304,3,0.0433333333333333,0.3282561036507808,6.27,0.0,Pickup,0.905,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_57,1.0_593_57_0,304,300,3,0.0458333333333333,0.3282561036507808,6.413,0.0,Pickup,0.604,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_58,1.0_593_58_0,300,299,1,0.0419444444444444,0.3282561036507808,6.559,0.0,Pickup,0.889,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_59,1.0_593_59_0,299,564,2,0.0672222222222222,0.3282561036507808,6.634,0.0,Pickup,3.039,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_60,1.0_593_60_0,564,568,2,0.0505555555555555,0.3282561036507808,6.768,0.0,Pickup,1.015,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_61,1.0_593_61_0,568,561,1,0.0572222222222222,0.3282561036507808,6.885,0.0,Pickup,1.141,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_62,1.0_593_62_0,561,571,2,0.0336111111111111,0.3282561036507808,6.976,0.0,Pickup,0.554,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_63,1.0_593_63_0,571,572,4,0.0158333333333333,0.3282561036507808,7.076,0.0,Pickup,0.514,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_64,1.0_593_64_0,572,569,1,0.0327777777777777,0.3282561036507808,7.225,0.0,Pickup,1.569,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_65,1.0_593_65_0,569,570,2,0.0158333333333333,0.3282561036507808,7.291,0.0,Pickup,1.001,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_66,1.0_593_66_0,570,574,2,0.0316666666666666,0.3282561036507808,7.374,0.0,Pickup,1.1,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_67,1.0_593_67_0,574,576,1,0.0294444444444444,0.3282561036507808,7.472,0.0,Pickup,0.2,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_68,1.0_593_68_0,576,573,1,0.025,0.3282561036507808,7.535,0.0,Pickup,0.988,Van,Depot,HH
0,PostNL,1,1.0_593,1.0_593_69,1.0_593_69_0,573,575,1,0.0158333333333333,0.3282561036507808,7.593,0.0,Pickup,0.559,Van,Depot,HH
