ORIG	DEST	N_LS0	N_LS1	N_LS2	N_LS3	N_LS4	N_LS5	N_LS6	N_LS7	N_VEH0	N_VEH1	N_VEH2	N_VEH3	N_VEH4	N_VEH5	N_VEH6	N_VEH7	N_VEH8	N_VEH9	N_TOT
522	99999923	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
526	6516	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
535	99999942	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
539	7355	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
559	2606	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
560	99999923	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
571	99999942	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
574	332	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
586	7241	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
586	99999941	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
592	99999923	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
606	99999942	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
607	7064	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
613	225	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
614	3262	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
616	6920	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
624	6538	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
633	99999936	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
640	6948	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
651	6516	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
655	6498	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
657	99999933	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
658	454	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
