Parcel_ID,O_zone,D_zone,CEP,Network,Type,DepotNumber,VEHTYPE
55021,5514,908,GLS,conventional,tour-based,5.0,7.0
55042,2668,908,PostNL,conventional,tour-based,1.0,7.0
55048,2668,908,PostNL,conventional,tour-based,1.0,7.0
55071,4604,909,DPD,conventional,tour-based,14.0,7.0
55096,2668,909,PostNL,conventional,tour-based,1.0,7.0
55099,2668,909,PostNL,conventional,tour-based,1.0,7.0
55163,2668,911,PostNL,conventional,tour-based,1.0,7.0
55232,2668,913,PostNL,conventional,tour-based,1.0,7.0
55233,2668,913,PostNL,conventional,tour-based,1.0,7.0
55286,2668,914,PostNL,conventional,tour-based,1.0,7.0
55297,2668,914,PostNL,conventional,tour-based,1.0,7.0
55313,2668,914,PostNL,conventional,tour-based,1.0,7.0
55317,2668,914,PostNL,conventional,tour-based,1.0,7.0
55328,1008,915,DHL,conventional,tour-based,9.0,7.0
55331,5514,915,GLS,conventional,tour-based,5.0,7.0
55343,1008,917,DHL,conventional,tour-based,9.0,7.0
55344,1008,917,DHL,conventional,tour-based,9.0,7.0
55346,1008,917,DHL,conventional,tour-based,9.0,7.0
55347,1008,917,DHL,conventional,tour-based,9.0,7.0
55348,4604,917,DPD,conventional,tour-based,14.0,7.0
55371,1008,918,DHL,conventional,tour-based,9.0,7.0
55406,4137,918,FedEx,conventional,tour-based,15.0,7.0
55424,2668,918,PostNL,conventional,tour-based,1.0,7.0
55446,2668,918,PostNL,conventional,tour-based,1.0,7.0
55450,2668,918,PostNL,conventional,tour-based,1.0,7.0
55488,1008,919,DHL,conventional,tour-based,9.0,7.0
55501,1008,919,DHL,conventional,tour-based,9.0,7.0
55508,4604,919,DPD,conventional,tour-based,14.0,7.0
55535,2668,919,PostNL,conventional,tour-based,1.0,7.0
55540,2668,919,PostNL,conventional,tour-based,1.0,7.0
55591,1008,920,DHL,conventional,tour-based,9.0,7.0
55595,4604,920,DPD,conventional,tour-based,14.0,7.0
55622,2668,920,PostNL,conventional,tour-based,1.0,7.0
55682,2668,921,PostNL,conventional,tour-based,1.0,7.0
55695,2668,921,PostNL,conventional,tour-based,1.0,7.0
55741,2668,922,PostNL,conventional,tour-based,1.0,7.0
55743,2668,922,PostNL,conventional,tour-based,1.0,7.0
55848,2668,924,PostNL,conventional,tour-based,1.0,7.0
55849,2668,924,PostNL,conventional,tour-based,1.0,7.0
55918,2668,925,PostNL,conventional,tour-based,1.0,7.0
55940,2668,925,PostNL,conventional,tour-based,1.0,7.0
55948,2668,925,PostNL,conventional,tour-based,1.0,7.0
55997,2668,926,PostNL,conventional,tour-based,1.0,7.0
56019,2668,926,PostNL,conventional,tour-based,1.0,7.0
56070,2668,927,PostNL,conventional,tour-based,1.0,7.0
56087,2668,927,PostNL,conventional,tour-based,1.0,7.0
56112,4604,928,DPD,conventional,tour-based,14.0,7.0
56141,4604,929,DPD,conventional,tour-based,14.0,7.0
56177,1008,930,DHL,conventional,tour-based,9.0,7.0
56181,4604,930,DPD,conventional,tour-based,14.0,7.0
56190,2668,930,PostNL,conventional,tour-based,1.0,7.0
56203,2668,930,PostNL,conventional,tour-based,1.0,7.0
56222,1008,931,DHL,conventional,tour-based,9.0,7.0
56253,2668,931,PostNL,conventional,tour-based,1.0,7.0
56254,2668,931,PostNL,conventional,tour-based,1.0,7.0
56275,2668,931,PostNL,conventional,tour-based,1.0,7.0
56291,1008,932,DHL,conventional,tour-based,9.0,7.0
56292,1008,932,DHL,conventional,tour-based,9.0,7.0
56311,4604,932,DPD,conventional,tour-based,14.0,7.0
56329,2668,932,PostNL,conventional,tour-based,1.0,7.0
56346,2668,932,PostNL,conventional,tour-based,1.0,7.0
56417,1008,936,DHL,conventional,tour-based,9.0,7.0
56426,2668,936,PostNL,conventional,tour-based,1.0,7.0
56433,2668,936,PostNL,conventional,tour-based,1.0,7.0
56434,2668,936,PostNL,conventional,tour-based,1.0,7.0
56489,2668,942,PostNL,conventional,tour-based,1.0,7.0
56496,1008,943,DHL,conventional,tour-based,9.0,7.0
56513,1008,943,DHL,conventional,tour-based,9.0,7.0
56518,4604,943,DPD,conventional,tour-based,14.0,7.0
56550,2668,943,PostNL,conventional,tour-based,1.0,7.0
56560,2668,943,PostNL,conventional,tour-based,1.0,7.0
56617,1008,945,DHL,conventional,tour-based,9.0,7.0
56633,2668,945,PostNL,conventional,tour-based,1.0,7.0
56646,1008,947,DHL,conventional,tour-based,9.0,7.0
56777,2668,950,PostNL,conventional,tour-based,1.0,7.0
56778,2668,950,PostNL,conventional,tour-based,1.0,7.0
56802,1008,951,DHL,conventional,tour-based,9.0,7.0
56803,1008,951,DHL,conventional,tour-based,9.0,7.0
56821,2668,951,PostNL,conventional,tour-based,1.0,7.0
56822,2668,951,PostNL,conventional,tour-based,1.0,7.0
56833,2668,951,PostNL,conventional,tour-based,1.0,7.0
56871,4604,952,DPD,conventional,tour-based,14.0,7.0
56874,5514,952,GLS,conventional,tour-based,5.0,7.0
56893,2668,952,PostNL,conventional,tour-based,1.0,7.0
56905,1008,953,DHL,conventional,tour-based,9.0,7.0
56909,1008,953,DHL,conventional,tour-based,9.0,7.0
56915,4137,953,FedEx,conventional,tour-based,15.0,7.0
56929,2668,953,PostNL,conventional,tour-based,1.0,7.0
57013,2668,956,PostNL,conventional,tour-based,1.0,7.0
57028,3362,956,UPS,conventional,tour-based,13.0,7.0
57069,2668,957,PostNL,conventional,tour-based,1.0,7.0
57071,2668,957,PostNL,conventional,tour-based,1.0,7.0
57086,3362,957,UPS,conventional,tour-based,13.0,7.0
57124,3362,958,UPS,conventional,tour-based,13.0,7.0
57145,2668,959,PostNL,conventional,tour-based,1.0,7.0
57150,2668,959,PostNL,conventional,tour-based,1.0,7.0
57157,2668,959,PostNL,conventional,tour-based,1.0,7.0
57171,3362,959,UPS,conventional,tour-based,13.0,7.0
57178,1008,960,DHL,conventional,tour-based,9.0,7.0
57194,2668,960,PostNL,conventional,tour-based,1.0,7.0
57249,2668,962,PostNL,conventional,tour-based,1.0,7.0
57356,2668,964,PostNL,conventional,tour-based,1.0,7.0
57365,2668,964,PostNL,conventional,tour-based,1.0,7.0
57395,4604,965,DPD,conventional,tour-based,14.0,7.0
57413,3362,965,UPS,conventional,tour-based,13.0,7.0
57450,2668,966,PostNL,conventional,tour-based,1.0,7.0
57488,3362,967,UPS,conventional,tour-based,13.0,7.0
57571,1008,970,DHL,conventional,tour-based,9.0,7.0
57574,1008,970,DHL,conventional,tour-based,9.0,7.0
57703,2668,973,PostNL,conventional,tour-based,1.0,7.0
57741,1008,977,DHL,conventional,tour-based,9.0,7.0
57756,2668,977,PostNL,conventional,tour-based,1.0,7.0
57775,1044,990,DHL,conventional,tour-based,7.0,7.0
57821,1044,991,DHL,conventional,tour-based,7.0,7.0
57861,4137,991,FedEx,conventional,tour-based,15.0,7.0
57889,2668,991,PostNL,conventional,tour-based,1.0,7.0
57910,2668,991,PostNL,conventional,tour-based,1.0,7.0
57930,2668,991,PostNL,conventional,tour-based,1.0,7.0
57944,3362,991,UPS,conventional,tour-based,13.0,7.0
58007,1044,993,DHL,conventional,tour-based,7.0,7.0
58090,2668,998,PostNL,conventional,tour-based,1.0,7.0
58120,5514,999,GLS,conventional,tour-based,5.0,7.0
58129,2668,999,PostNL,conventional,tour-based,1.0,7.0
58154,2668,1010,PostNL,conventional,tour-based,1.0,7.0
58211,1044,1020,DHL,conventional,tour-based,7.0,7.0
58214,1044,1020,DHL,conventional,tour-based,7.0,7.0
58322,2668,1021,PostNL,conventional,tour-based,1.0,7.0
58325,2668,1021,PostNL,conventional,tour-based,1.0,7.0
58341,3362,1021,UPS,conventional,tour-based,13.0,7.0
58372,2668,1023,PostNL,conventional,tour-based,1.0,7.0
58459,2668,1026,PostNL,conventional,tour-based,1.0,7.0
58465,1044,1027,DHL,conventional,tour-based,7.0,7.0
58474,2668,1027,PostNL,conventional,tour-based,1.0,7.0
58503,2668,1028,PostNL,conventional,tour-based,1.0,7.0
58575,1044,1030,DHL,conventional,tour-based,7.0,7.0
58728,2668,1033,PostNL,conventional,tour-based,1.0,7.0
58752,2668,1033,PostNL,conventional,tour-based,1.0,7.0
58766,3362,1033,UPS,conventional,tour-based,13.0,7.0
58791,1044,1034,DHL,conventional,tour-based,7.0,7.0
58796,4604,1034,DPD,conventional,tour-based,14.0,7.0
58804,5514,1034,GLS,conventional,tour-based,5.0,7.0
59009,2668,1043,PostNL,conventional,tour-based,1.0,7.0
59039,5514,1047,GLS,conventional,tour-based,5.0,7.0
59055,2668,1047,PostNL,conventional,tour-based,1.0,7.0
59096,1044,1048,DHL,conventional,tour-based,7.0,7.0
59103,4604,1048,DPD,conventional,tour-based,14.0,7.0
59152,2668,1048,PostNL,conventional,tour-based,1.0,7.0
59176,1044,1049,DHL,conventional,tour-based,7.0,7.0
59205,5514,1049,GLS,conventional,tour-based,5.0,7.0
59218,2668,1049,PostNL,conventional,tour-based,1.0,7.0
59248,2668,1049,PostNL,conventional,tour-based,1.0,7.0
59256,2668,1049,PostNL,conventional,tour-based,1.0,7.0
59285,4604,1050,DPD,conventional,tour-based,14.0,7.0
59296,2668,1050,PostNL,conventional,tour-based,1.0,7.0
59298,2668,1050,PostNL,conventional,tour-based,1.0,7.0
59332,1044,1051,DHL,conventional,tour-based,7.0,7.0
59344,4604,1051,DPD,conventional,tour-based,14.0,7.0
59357,2668,1051,PostNL,conventional,tour-based,1.0,7.0
59393,3362,1051,UPS,conventional,tour-based,13.0,7.0
59411,4604,1052,DPD,conventional,tour-based,14.0,7.0
59430,2668,1052,PostNL,conventional,tour-based,1.0,7.0
59437,3362,1052,UPS,conventional,tour-based,13.0,7.0
59450,1044,1053,DHL,conventional,tour-based,7.0,7.0
59457,1044,1053,DHL,conventional,tour-based,7.0,7.0
59532,1044,1054,DHL,conventional,tour-based,7.0,7.0
59567,2668,1054,PostNL,conventional,tour-based,1.0,7.0
59590,2668,1054,PostNL,conventional,tour-based,1.0,7.0
59591,2668,1054,PostNL,conventional,tour-based,1.0,7.0
59621,2668,1055,PostNL,conventional,tour-based,1.0,7.0
59667,1044,1057,DHL,conventional,tour-based,7.0,7.0
59709,2668,1057,PostNL,conventional,tour-based,1.0,7.0
59736,4604,1058,DPD,conventional,tour-based,14.0,7.0
59744,2668,1058,PostNL,conventional,tour-based,1.0,7.0
59758,2668,1058,PostNL,conventional,tour-based,1.0,7.0
59766,2668,1058,PostNL,conventional,tour-based,1.0,7.0
59796,2668,1059,PostNL,conventional,tour-based,1.0,7.0
59805,2668,1059,PostNL,conventional,tour-based,1.0,7.0
59839,4604,1062,DPD,conventional,tour-based,14.0,7.0
59848,2668,1062,PostNL,conventional,tour-based,1.0,7.0
59888,2668,1063,PostNL,conventional,tour-based,1.0,7.0
59915,2668,1064,PostNL,conventional,tour-based,1.0,7.0
59926,1044,1065,DHL,conventional,tour-based,7.0,7.0
59931,1044,1065,DHL,conventional,tour-based,7.0,7.0
59932,1044,1065,DHL,conventional,tour-based,7.0,7.0
59936,1044,1065,DHL,conventional,tour-based,7.0,7.0
59942,4604,1065,DPD,conventional,tour-based,14.0,7.0
59948,2668,1065,PostNL,conventional,tour-based,1.0,7.0
59952,2668,1065,PostNL,conventional,tour-based,1.0,7.0
59983,4604,1066,DPD,conventional,tour-based,14.0,7.0
59992,2668,1067,PostNL,conventional,tour-based,1.0,7.0
59994,2668,1067,PostNL,conventional,tour-based,1.0,7.0
60006,4604,1068,DPD,conventional,tour-based,14.0,7.0
60097,2668,1071,PostNL,conventional,tour-based,1.0,7.0
60175,4604,1074,DPD,conventional,tour-based,14.0,7.0
60188,2668,1074,PostNL,conventional,tour-based,1.0,7.0
60211,1044,1076,DHL,conventional,tour-based,7.0,7.0
60220,2668,1076,PostNL,conventional,tour-based,1.0,7.0
60242,3362,1077,UPS,conventional,tour-based,13.0,7.0
60278,2668,1078,PostNL,conventional,tour-based,1.0,7.0
60291,1044,1079,DHL,conventional,tour-based,7.0,7.0
60300,1044,1079,DHL,conventional,tour-based,7.0,7.0
60319,2668,1079,PostNL,conventional,tour-based,1.0,7.0
60320,2668,1079,PostNL,conventional,tour-based,1.0,7.0
60377,2668,1080,PostNL,conventional,tour-based,1.0,7.0
60509,6955,1357,PostNL,conventional,tour-based,4.0,7.0
60512,6955,1357,PostNL,conventional,tour-based,4.0,7.0
60520,6955,1357,PostNL,conventional,tour-based,4.0,7.0
60559,6955,1358,PostNL,conventional,tour-based,4.0,7.0
60581,6955,1359,PostNL,conventional,tour-based,4.0,7.0
60622,6767,1363,DHL,conventional,tour-based,12.0,7.0
60646,2668,1365,PostNL,conventional,tour-based,1.0,7.0
60664,4137,1366,FedEx,conventional,tour-based,15.0,7.0
60665,5514,1366,GLS,conventional,tour-based,5.0,7.0
60667,2668,1366,PostNL,conventional,tour-based,1.0,7.0
60694,1008,1369,DHL,conventional,tour-based,9.0,7.0
60732,4604,1370,DPD,conventional,tour-based,14.0,7.0
60759,2668,1370,PostNL,conventional,tour-based,1.0,7.0
60818,2668,1371,PostNL,conventional,tour-based,1.0,7.0
60821,3362,1371,UPS,conventional,tour-based,13.0,7.0
60860,2668,1372,PostNL,conventional,tour-based,1.0,7.0
60901,4604,1375,DPD,conventional,tour-based,14.0,7.0
60928,2668,1375,PostNL,conventional,tour-based,1.0,7.0
60933,2668,1375,PostNL,conventional,tour-based,1.0,7.0
60980,2668,1376,PostNL,conventional,tour-based,1.0,7.0
60989,2668,1376,PostNL,conventional,tour-based,1.0,7.0
60990,2668,1376,PostNL,conventional,tour-based,1.0,7.0
61055,2668,1378,PostNL,conventional,tour-based,1.0,7.0
61061,2668,1378,PostNL,conventional,tour-based,1.0,7.0
61062,2668,1378,PostNL,conventional,tour-based,1.0,7.0
61105,4604,1379,DPD,conventional,tour-based,14.0,7.0
61124,2668,1379,PostNL,conventional,tour-based,1.0,7.0
61128,2668,1379,PostNL,conventional,tour-based,1.0,7.0
61136,2668,1379,PostNL,conventional,tour-based,1.0,7.0
61247,2668,1380,PostNL,conventional,tour-based,1.0,7.0
61269,2668,1380,PostNL,conventional,tour-based,1.0,7.0
61277,2668,1380,PostNL,conventional,tour-based,1.0,7.0
61339,1008,1382,DHL,conventional,tour-based,9.0,7.0
61349,4604,1382,DPD,conventional,tour-based,14.0,7.0
61360,2668,1382,PostNL,conventional,tour-based,1.0,7.0
61365,2668,1382,PostNL,conventional,tour-based,1.0,7.0
61398,2668,1383,PostNL,conventional,tour-based,1.0,7.0
61455,3362,1384,UPS,conventional,tour-based,13.0,7.0
61481,2668,1385,PostNL,conventional,tour-based,1.0,7.0
61489,2668,1385,PostNL,conventional,tour-based,1.0,7.0
61501,2668,1385,PostNL,conventional,tour-based,1.0,7.0
61609,5514,1388,GLS,conventional,tour-based,5.0,7.0
61611,5514,1388,GLS,conventional,tour-based,5.0,7.0
61619,2668,1388,PostNL,conventional,tour-based,1.0,7.0
61626,2668,1388,PostNL,conventional,tour-based,1.0,7.0
61653,3362,1388,UPS,conventional,tour-based,13.0,7.0
61654,3362,1388,UPS,conventional,tour-based,13.0,7.0
61674,1008,1390,DHL,conventional,tour-based,9.0,7.0
61679,2668,1390,PostNL,conventional,tour-based,1.0,7.0
61726,4137,1392,FedEx,conventional,tour-based,15.0,7.0
61770,1008,1393,DHL,conventional,tour-based,9.0,7.0
61775,1008,1393,DHL,conventional,tour-based,9.0,7.0
61779,1008,1393,DHL,conventional,tour-based,9.0,7.0
61819,2668,1393,PostNL,conventional,tour-based,1.0,7.0
61873,2668,1394,PostNL,conventional,tour-based,1.0,7.0
61909,2668,1395,PostNL,conventional,tour-based,1.0,7.0
62032,2668,1398,PostNL,conventional,tour-based,1.0,7.0
62038,3362,1398,UPS,conventional,tour-based,13.0,7.0
62117,559,1401,Cycloon,conventional,tour-based,16.0,7.0
62180,2668,1401,PostNL,conventional,tour-based,1.0,7.0
62295,4604,1404,DPD,conventional,tour-based,14.0,7.0
62307,2668,1404,PostNL,conventional,tour-based,1.0,7.0
62313,2668,1404,PostNL,conventional,tour-based,1.0,7.0
62344,4604,1405,DPD,conventional,tour-based,14.0,7.0
62359,2668,1405,PostNL,conventional,tour-based,1.0,7.0
62365,2668,1405,PostNL,conventional,tour-based,1.0,7.0
62370,2668,1405,PostNL,conventional,tour-based,1.0,7.0
62386,3362,1405,UPS,conventional,tour-based,13.0,7.0
62393,1008,1406,DHL,conventional,tour-based,9.0,7.0
62403,1008,1406,DHL,conventional,tour-based,9.0,7.0
62417,4137,1406,FedEx,conventional,tour-based,15.0,7.0
62436,2668,1406,PostNL,conventional,tour-based,1.0,7.0
62440,2668,1406,PostNL,conventional,tour-based,1.0,7.0
62450,2668,1406,PostNL,conventional,tour-based,1.0,7.0
62465,3362,1406,UPS,conventional,tour-based,13.0,7.0
62475,1008,1407,DHL,conventional,tour-based,9.0,7.0
62501,2668,1407,PostNL,conventional,tour-based,1.0,7.0
62533,2668,1407,PostNL,conventional,tour-based,1.0,7.0
62559,2668,1408,PostNL,conventional,tour-based,1.0,7.0
62603,2668,1409,PostNL,conventional,tour-based,1.0,7.0
62621,1008,1410,DHL,conventional,tour-based,9.0,7.0
62643,2668,1410,PostNL,conventional,tour-based,1.0,7.0
62715,2668,1412,PostNL,conventional,tour-based,1.0,7.0
62767,2668,1413,PostNL,conventional,tour-based,1.0,7.0
62842,559,1416,Cycloon,conventional,tour-based,16.0,7.0
62872,2668,1416,PostNL,conventional,tour-based,1.0,7.0
62908,3362,1416,UPS,conventional,tour-based,13.0,7.0
62912,559,1417,Cycloon,conventional,tour-based,16.0,7.0
62967,2668,1417,PostNL,conventional,tour-based,1.0,7.0
62993,4604,1418,DPD,conventional,tour-based,14.0,7.0
63021,2668,1418,PostNL,conventional,tour-based,1.0,7.0
63030,2668,1418,PostNL,conventional,tour-based,1.0,7.0
63034,3362,1418,UPS,conventional,tour-based,13.0,7.0
63091,2668,1419,PostNL,conventional,tour-based,1.0,7.0
63095,3362,1419,UPS,conventional,tour-based,13.0,7.0
63101,1008,1420,DHL,conventional,tour-based,9.0,7.0
63134,5514,1421,GLS,conventional,tour-based,5.0,7.0
63149,2668,1421,PostNL,conventional,tour-based,1.0,7.0
63170,4604,1422,DPD,conventional,tour-based,14.0,7.0
63208,1008,1423,DHL,conventional,tour-based,9.0,7.0
63244,2668,1424,PostNL,conventional,tour-based,1.0,7.0
63248,2668,1424,PostNL,conventional,tour-based,1.0,7.0
63268,4137,1425,FedEx,conventional,tour-based,15.0,7.0
63271,2668,1425,PostNL,conventional,tour-based,1.0,7.0
63345,4137,1426,FedEx,conventional,tour-based,15.0,7.0
63392,2668,1426,PostNL,conventional,tour-based,1.0,7.0
63404,2668,1426,PostNL,conventional,tour-based,1.0,7.0
63435,1008,1427,DHL,conventional,tour-based,9.0,7.0
63443,4604,1427,DPD,conventional,tour-based,14.0,7.0
63455,2668,1427,PostNL,conventional,tour-based,1.0,7.0
63456,2668,1427,PostNL,conventional,tour-based,1.0,7.0
63457,2668,1427,PostNL,conventional,tour-based,1.0,7.0
63467,2668,1427,PostNL,conventional,tour-based,1.0,7.0
63503,3362,1428,UPS,conventional,tour-based,13.0,7.0
63532,2668,1429,PostNL,conventional,tour-based,1.0,7.0
63545,2668,1429,PostNL,conventional,tour-based,1.0,7.0
63553,2668,1429,PostNL,conventional,tour-based,1.0,7.0
63564,559,1430,Cycloon,conventional,tour-based,16.0,7.0
63621,2668,1430,PostNL,conventional,tour-based,1.0,7.0
63721,4137,1431,FedEx,conventional,tour-based,15.0,7.0
63732,5514,1431,GLS,conventional,tour-based,5.0,7.0
63742,2668,1431,PostNL,conventional,tour-based,1.0,7.0
63771,2668,1431,PostNL,conventional,tour-based,1.0,7.0
63875,1008,1432,DHL,conventional,tour-based,9.0,7.0
63917,4604,1432,DPD,conventional,tour-based,14.0,7.0
63959,2668,1432,PostNL,conventional,tour-based,1.0,7.0
63978,2668,1432,PostNL,conventional,tour-based,1.0,7.0
63982,2668,1432,PostNL,conventional,tour-based,1.0,7.0
63998,2668,1432,PostNL,conventional,tour-based,1.0,7.0
64027,3362,1432,UPS,conventional,tour-based,13.0,7.0
64038,3362,1432,UPS,conventional,tour-based,13.0,7.0
64059,1008,1433,DHL,conventional,tour-based,9.0,7.0
64077,2668,1433,PostNL,conventional,tour-based,1.0,7.0
64091,2668,1433,PostNL,conventional,tour-based,1.0,7.0
64130,4604,1434,DPD,conventional,tour-based,14.0,7.0
64133,5514,1434,GLS,conventional,tour-based,5.0,7.0
64194,4604,1435,DPD,conventional,tour-based,14.0,7.0
64195,4604,1435,DPD,conventional,tour-based,14.0,7.0
64209,5514,1435,GLS,conventional,tour-based,5.0,7.0
64302,3362,1435,UPS,conventional,tour-based,13.0,7.0
64334,1008,1436,DHL,conventional,tour-based,9.0,7.0
64336,1008,1436,DHL,conventional,tour-based,9.0,7.0
64340,4604,1436,DPD,conventional,tour-based,14.0,7.0
64411,2668,1436,PostNL,conventional,tour-based,1.0,7.0
64470,4604,1437,DPD,conventional,tour-based,14.0,7.0
64540,4604,1438,DPD,conventional,tour-based,14.0,7.0
64594,2668,1438,PostNL,conventional,tour-based,1.0,7.0
64650,2668,1439,PostNL,conventional,tour-based,1.0,7.0
64662,1008,1440,DHL,conventional,tour-based,9.0,7.0
64677,2668,1440,PostNL,conventional,tour-based,1.0,7.0
64721,2668,1441,PostNL,conventional,tour-based,1.0,7.0
64723,2668,1441,PostNL,conventional,tour-based,1.0,7.0
64762,1008,1442,DHL,conventional,tour-based,9.0,7.0
64796,2668,1442,PostNL,conventional,tour-based,1.0,7.0
64809,2668,1442,PostNL,conventional,tour-based,1.0,7.0
64866,2668,1443,PostNL,conventional,tour-based,1.0,7.0
64886,1008,1444,DHL,conventional,tour-based,9.0,7.0
64904,2668,1444,PostNL,conventional,tour-based,1.0,7.0
64909,2668,1444,PostNL,conventional,tour-based,1.0,7.0
64969,2668,1445,PostNL,conventional,tour-based,1.0,7.0
64985,3362,1445,UPS,conventional,tour-based,13.0,7.0
65035,2668,1446,PostNL,conventional,tour-based,1.0,7.0
65044,2668,1446,PostNL,conventional,tour-based,1.0,7.0
65122,2668,1447,PostNL,conventional,tour-based,1.0,7.0
65234,4604,1449,DPD,conventional,tour-based,14.0,7.0
65295,2668,1451,PostNL,conventional,tour-based,1.0,7.0
65314,3362,1451,UPS,conventional,tour-based,13.0,7.0
65381,2668,1452,PostNL,conventional,tour-based,1.0,7.0
65395,2668,1452,PostNL,conventional,tour-based,1.0,7.0
65478,2668,1453,PostNL,conventional,tour-based,1.0,7.0
65577,3362,1454,UPS,conventional,tour-based,13.0,7.0
65581,1008,1455,DHL,conventional,tour-based,9.0,7.0
65592,4604,1455,DPD,conventional,tour-based,14.0,7.0
65596,4137,1455,FedEx,conventional,tour-based,15.0,7.0
65607,2668,1455,PostNL,conventional,tour-based,1.0,7.0
65624,3362,1455,UPS,conventional,tour-based,13.0,7.0
65644,1008,1456,DHL,conventional,tour-based,9.0,7.0
65667,2668,1456,PostNL,conventional,tour-based,1.0,7.0
65719,3362,1458,UPS,conventional,tour-based,13.0,7.0
65721,1008,1459,DHL,conventional,tour-based,9.0,7.0
65722,1008,1459,DHL,conventional,tour-based,9.0,7.0
65739,4604,1459,DPD,conventional,tour-based,14.0,7.0
65787,1008,1460,DHL,conventional,tour-based,9.0,7.0
65811,2668,1460,PostNL,conventional,tour-based,1.0,7.0
65814,2668,1460,PostNL,conventional,tour-based,1.0,7.0
65816,3362,1460,UPS,conventional,tour-based,13.0,7.0
65837,2668,1461,PostNL,conventional,tour-based,1.0,7.0
65891,2668,1462,PostNL,conventional,tour-based,1.0,7.0
65902,1008,1463,DHL,conventional,tour-based,9.0,7.0
65935,2668,1463,PostNL,conventional,tour-based,1.0,7.0
65965,4604,1464,DPD,conventional,tour-based,14.0,7.0
65981,1008,1465,DHL,conventional,tour-based,9.0,7.0
65999,2668,1465,PostNL,conventional,tour-based,1.0,7.0
66016,1008,1466,DHL,conventional,tour-based,9.0,7.0
66031,1008,1466,DHL,conventional,tour-based,9.0,7.0
66032,4604,1466,DPD,conventional,tour-based,14.0,7.0
66043,5514,1466,GLS,conventional,tour-based,5.0,7.0
66044,5514,1466,GLS,conventional,tour-based,5.0,7.0
66070,2668,1466,PostNL,conventional,tour-based,1.0,7.0
66071,2668,1466,PostNL,conventional,tour-based,1.0,7.0
66084,3362,1466,UPS,conventional,tour-based,13.0,7.0
66095,4604,1467,DPD,conventional,tour-based,14.0,7.0
66104,2668,1467,PostNL,conventional,tour-based,1.0,7.0
66152,2668,1468,PostNL,conventional,tour-based,1.0,7.0
66154,2668,1468,PostNL,conventional,tour-based,1.0,7.0
66174,2668,1469,PostNL,conventional,tour-based,1.0,7.0
66177,3362,1469,UPS,conventional,tour-based,13.0,7.0
66247,2668,1471,PostNL,conventional,tour-based,1.0,7.0
66253,2668,1471,PostNL,conventional,tour-based,1.0,7.0
66268,3362,1471,UPS,conventional,tour-based,13.0,7.0
66270,3362,1471,UPS,conventional,tour-based,13.0,7.0
66276,1008,1472,DHL,conventional,tour-based,9.0,7.0
66295,1008,1473,DHL,conventional,tour-based,9.0,7.0
66336,2668,1473,PostNL,conventional,tour-based,1.0,7.0
66349,1008,1474,DHL,conventional,tour-based,9.0,7.0
66372,2668,1474,PostNL,conventional,tour-based,1.0,7.0
66377,3362,1474,UPS,conventional,tour-based,13.0,7.0
66385,4604,1475,DPD,conventional,tour-based,14.0,7.0
66435,5514,1476,GLS,conventional,tour-based,5.0,7.0
66440,2668,1476,PostNL,conventional,tour-based,1.0,7.0
66452,2668,1476,PostNL,conventional,tour-based,1.0,7.0
66453,2668,1476,PostNL,conventional,tour-based,1.0,7.0
66460,2668,1476,PostNL,conventional,tour-based,1.0,7.0
66497,4604,1477,DPD,conventional,tour-based,14.0,7.0
66507,5514,1477,GLS,conventional,tour-based,5.0,7.0
66534,2668,1477,PostNL,conventional,tour-based,1.0,7.0
66553,3362,1478,UPS,conventional,tour-based,13.0,7.0
66567,2668,1479,PostNL,conventional,tour-based,1.0,7.0
66589,4604,1480,DPD,conventional,tour-based,14.0,7.0
66597,2668,1480,PostNL,conventional,tour-based,1.0,7.0
66647,2668,1481,PostNL,conventional,tour-based,1.0,7.0
66666,4604,1482,DPD,conventional,tour-based,14.0,7.0
66674,2668,1482,PostNL,conventional,tour-based,1.0,7.0
66689,1008,1483,DHL,conventional,tour-based,9.0,7.0
66776,2668,1485,PostNL,conventional,tour-based,1.0,7.0
66779,2668,1485,PostNL,conventional,tour-based,1.0,7.0
66786,2668,1485,PostNL,conventional,tour-based,1.0,7.0
66823,3362,1485,UPS,conventional,tour-based,13.0,7.0
66837,1008,1486,DHL,conventional,tour-based,9.0,7.0
66844,1008,1486,DHL,conventional,tour-based,9.0,7.0
66880,2668,1486,PostNL,conventional,tour-based,1.0,7.0
66885,2668,1486,PostNL,conventional,tour-based,1.0,7.0
66889,2668,1486,PostNL,conventional,tour-based,1.0,7.0
66905,2668,1486,PostNL,conventional,tour-based,1.0,7.0
66957,2668,1487,PostNL,conventional,tour-based,1.0,7.0
66963,2668,1487,PostNL,conventional,tour-based,1.0,7.0
66975,2668,1487,PostNL,conventional,tour-based,1.0,7.0
66993,3362,1487,UPS,conventional,tour-based,13.0,7.0
67042,2668,1488,PostNL,conventional,tour-based,1.0,7.0
67043,2668,1488,PostNL,conventional,tour-based,1.0,7.0
67053,2668,1488,PostNL,conventional,tour-based,1.0,7.0
67074,1008,1489,DHL,conventional,tour-based,9.0,7.0
67128,2668,1489,PostNL,conventional,tour-based,1.0,7.0
67150,2668,1489,PostNL,conventional,tour-based,1.0,7.0
67172,1008,1490,DHL,conventional,tour-based,9.0,7.0
67185,4604,1490,DPD,conventional,tour-based,14.0,7.0
