Parcel_ID,O_zone,D_zone,DepotNumber,CEP,VEHTYPE,Segment
49508,5514,803,5,GLS,7,B2C
49509,2668,803,1,PostNL,7,B2C
49510,2668,803,1,PostNL,7,B2C
49511,2668,803,1,PostNL,7,B2C
49512,2668,803,1,PostNL,7,B2C
49513,2668,803,1,PostNL,7,B2C
49514,2668,803,1,PostNL,7,B2C
49515,2668,803,1,PostNL,7,B2C
49516,2668,803,1,PostNL,7,B2C
49517,2668,803,1,PostNL,7,B2C
49518,2668,803,1,PostNL,7,B2C
49519,2668,803,1,PostNL,7,B2C
49520,2668,803,1,PostNL,7,C2C
49522,2668,803,1,PostNL,7,B2C
49523,2668,803,1,PostNL,7,B2C
49524,2668,803,1,PostNL,7,B2C
49525,2668,803,1,PostNL,7,B2C
49526,2668,803,1,PostNL,7,B2C
49527,2668,803,1,PostNL,7,B2C
49528,2668,803,1,PostNL,7,B2C
49529,2668,803,1,PostNL,7,B2C
49530,2668,803,1,PostNL,7,B2C
49531,2668,803,1,PostNL,7,B2C
49532,2668,803,1,PostNL,7,B2C
49533,2668,803,1,PostNL,7,B2C
49534,2668,803,1,PostNL,7,B2C
49535,3362,803,13,UPS,7,B2C
49536,3362,803,13,UPS,7,B2C
49537,3362,803,13,UPS,7,B2C
49538,3362,803,13,UPS,7,B2C
49539,3362,803,13,UPS,7,B2C
49540,2662,804,10,DHL,7,B2C
49541,2662,804,10,DHL,7,B2C
49542,2662,804,10,DHL,7,B2C
49543,2662,804,10,DHL,7,B2C
49544,2662,804,10,DHL,7,B2C
49545,4604,804,14,DPD,7,B2C
49546,4604,804,14,DPD,7,B2C
49547,4137,804,15,FedEx,7,B2C
49548,5514,804,5,GLS,7,B2C
49550,2668,804,1,PostNL,7,B2C
49551,2668,804,1,PostNL,7,B2C
49552,2668,804,1,PostNL,7,B2C
49553,2668,804,1,PostNL,7,C2C
49554,2668,804,1,PostNL,7,B2C
49555,2668,804,1,PostNL,7,B2C
49556,2668,804,1,PostNL,7,B2C
49557,2668,804,1,PostNL,7,B2C
49558,2668,804,1,PostNL,7,B2C
49559,3362,804,13,UPS,7,B2C
49560,3362,804,13,UPS,7,B2C
49561,559,805,16,Cycloon,7,B2C
49562,2662,805,10,DHL,7,B2C
49563,2662,805,10,DHL,7,B2C
49564,2662,805,10,DHL,7,B2C
49565,2662,805,10,DHL,7,B2C
49566,2662,805,10,DHL,7,B2C
49567,2662,805,10,DHL,7,B2C
49568,2662,805,10,DHL,7,B2C
49569,2662,805,10,DHL,7,B2C
49570,2662,805,10,DHL,7,B2C
49571,2662,805,10,DHL,7,B2C
49572,2662,805,10,DHL,7,B2C
49573,2662,805,10,DHL,7,C2C
49575,2662,805,10,DHL,7,B2C
49576,2662,805,10,DHL,7,B2C
49577,4604,805,14,DPD,7,B2C
49578,4604,805,14,DPD,7,B2C
49579,4604,805,14,DPD,7,B2C
49580,4604,805,14,DPD,7,B2C
49581,4604,805,14,DPD,7,B2C
49582,4604,805,14,DPD,7,B2C
49583,4604,805,14,DPD,7,B2C
49584,4137,805,15,FedEx,7,B2C
49585,4137,805,15,FedEx,7,B2C
49586,5514,805,5,GLS,7,C2C
49587,5514,805,5,GLS,7,B2C
49588,5514,805,5,GLS,7,B2C
49589,2668,805,1,PostNL,7,B2C
49590,2668,805,1,PostNL,7,B2C
49591,2668,805,1,PostNL,7,B2C
49592,2668,805,1,PostNL,7,B2C
49593,2668,805,1,PostNL,7,B2C
49594,2668,805,1,PostNL,7,B2C
49595,2668,805,1,PostNL,7,B2C
49596,2668,805,1,PostNL,7,B2C
49597,2668,805,1,PostNL,7,C2C
49598,2668,805,1,PostNL,7,B2C
49599,2668,805,1,PostNL,7,B2C
49600,2668,805,1,PostNL,7,B2C
49601,2668,805,1,PostNL,7,B2C
49602,2668,805,1,PostNL,7,B2C
49603,2668,805,1,PostNL,7,B2C
49604,2668,805,1,PostNL,7,B2C
49605,2668,805,1,PostNL,7,B2C
49606,2668,805,1,PostNL,7,B2C
49607,2668,805,1,PostNL,7,B2C
49608,2668,805,1,PostNL,7,B2C
49609,2668,805,1,PostNL,7,B2C
49610,2668,805,1,PostNL,7,B2C
49611,2668,805,1,PostNL,7,B2C
49612,2668,805,1,PostNL,7,B2C
49613,2668,805,1,PostNL,7,B2C
49614,2668,805,1,PostNL,7,B2C
49615,2668,805,1,PostNL,7,B2C
49616,2668,805,1,PostNL,7,B2C
49617,2668,805,1,PostNL,7,B2C
49618,2668,805,1,PostNL,7,B2C
49619,2668,805,1,PostNL,7,B2C
49621,2668,805,1,PostNL,7,B2C
49622,3362,805,13,UPS,7,B2C
49623,3362,805,13,UPS,7,B2C
49624,3362,805,13,UPS,7,B2C
49625,3362,805,13,UPS,7,B2C
49626,3362,805,13,UPS,7,B2C
49627,3362,805,13,UPS,7,B2C
49628,2662,806,10,DHL,7,B2C
49629,2662,806,10,DHL,7,B2C
49630,2662,806,10,DHL,7,B2C
49631,2662,806,10,DHL,7,B2C
49632,2662,806,10,DHL,7,B2C
49633,2662,806,10,DHL,7,B2C
49634,2662,806,10,DHL,7,B2C
49636,2662,806,10,DHL,7,B2C
49637,2662,806,10,DHL,7,B2C
49638,2662,806,10,DHL,7,B2C
49639,4604,806,14,DPD,7,B2C
49640,4604,806,14,DPD,7,B2C
49641,4604,806,14,DPD,7,B2C
49642,4604,806,14,DPD,7,B2C
49643,4604,806,14,DPD,7,B2C
49644,4137,806,15,FedEx,7,C2C
49645,5514,806,5,GLS,7,B2C
49646,5514,806,5,GLS,7,B2C
49647,2668,806,1,PostNL,7,B2C
49648,2668,806,1,PostNL,7,B2C
49649,2668,806,1,PostNL,7,B2C
49650,2668,806,1,PostNL,7,B2C
49651,2668,806,1,PostNL,7,B2C
49652,2668,806,1,PostNL,7,B2C
49653,2668,806,1,PostNL,7,B2C
49654,2668,806,1,PostNL,7,B2C
49655,2668,806,1,PostNL,7,B2C
49656,2668,806,1,PostNL,7,B2C
49657,2668,806,1,PostNL,7,B2C
49658,2668,806,1,PostNL,7,B2C
49659,2668,806,1,PostNL,7,B2C
49660,2668,806,1,PostNL,7,B2C
49661,2668,806,1,PostNL,7,B2C
49662,2668,806,1,PostNL,7,B2C
49663,2668,806,1,PostNL,7,B2C
49664,2668,806,1,PostNL,7,B2C
49665,2668,806,1,PostNL,7,B2C
49666,2668,806,1,PostNL,7,B2C
49667,2668,806,1,PostNL,7,B2C
49668,2668,806,1,PostNL,7,B2C
49669,2668,806,1,PostNL,7,B2C
49670,2668,806,1,PostNL,7,B2C
49671,3362,806,13,UPS,7,B2C
49672,3362,806,13,UPS,7,B2C
49673,3362,806,13,UPS,7,B2C
49674,3362,806,13,UPS,7,B2C
49675,559,807,16,Cycloon,7,B2C
49676,2662,807,10,DHL,7,B2C
49677,2662,807,10,DHL,7,B2C
49678,2662,807,10,DHL,7,C2C
49679,2662,807,10,DHL,7,B2C
49680,2662,807,10,DHL,7,B2C
49681,2662,807,10,DHL,7,B2C
49682,2662,807,10,DHL,7,C2C
49683,2662,807,10,DHL,7,B2C
49684,2662,807,10,DHL,7,B2C
49685,2662,807,10,DHL,7,B2C
49686,2662,807,10,DHL,7,B2C
49687,2662,807,10,DHL,7,B2C
49688,2662,807,10,DHL,7,B2C
49689,2662,807,10,DHL,7,B2C
49690,2662,807,10,DHL,7,B2C
49691,4604,807,14,DPD,7,B2C
49692,4604,807,14,DPD,7,B2C
49693,4604,807,14,DPD,7,B2C
49694,4604,807,14,DPD,7,B2C
49695,4604,807,14,DPD,7,B2C
49696,4604,807,14,DPD,7,B2C
49697,4604,807,14,DPD,7,B2C
49698,4137,807,15,FedEx,7,B2C
49699,4137,807,15,FedEx,7,B2C
49700,5514,807,5,GLS,7,B2C
49701,5514,807,5,GLS,7,B2C
49702,5514,807,5,GLS,7,B2C
49703,2668,807,1,PostNL,7,B2C
49704,2668,807,1,PostNL,7,B2C
49705,2668,807,1,PostNL,7,B2C
49707,2668,807,1,PostNL,7,B2C
49708,2668,807,1,PostNL,7,B2C
49709,2668,807,1,PostNL,7,C2C
49710,2668,807,1,PostNL,7,B2C
49711,2668,807,1,PostNL,7,B2C
49712,2668,807,1,PostNL,7,B2C
49713,2668,807,1,PostNL,7,C2C
49714,2668,807,1,PostNL,7,B2C
49715,2668,807,1,PostNL,7,B2C
49716,2668,807,1,PostNL,7,B2C
49717,2668,807,1,PostNL,7,B2C
49718,2668,807,1,PostNL,7,B2C
49719,2668,807,1,PostNL,7,B2C
49720,2668,807,1,PostNL,7,B2C
49721,2668,807,1,PostNL,7,B2C
49722,2668,807,1,PostNL,7,B2C
49723,2668,807,1,PostNL,7,B2C
49724,2668,807,1,PostNL,7,B2C
49725,2668,807,1,PostNL,7,B2C
49726,2668,807,1,PostNL,7,B2C
49727,2668,807,1,PostNL,7,B2C
49728,2668,807,1,PostNL,7,B2C
49729,2668,807,1,PostNL,7,B2C
49730,2668,807,1,PostNL,7,B2C
49731,2668,807,1,PostNL,7,B2C
49732,2668,807,1,PostNL,7,B2C
49733,2668,807,1,PostNL,7,B2C
49734,2668,807,1,PostNL,7,B2C
49735,2668,807,1,PostNL,7,B2C
49736,3362,807,13,UPS,7,B2C
49737,3362,807,13,UPS,7,B2C
49738,3362,807,13,UPS,7,B2C
49739,3362,807,13,UPS,7,B2C
49740,3362,807,13,UPS,7,B2C
49741,3362,807,13,UPS,7,B2C
49742,559,808,16,Cycloon,7,B2C
49743,2662,808,10,DHL,7,B2C
49744,2662,808,10,DHL,7,B2C
49746,2662,808,10,DHL,7,B2C
49747,2662,808,10,DHL,7,B2C
49748,2662,808,10,DHL,7,B2C
49749,2662,808,10,DHL,7,B2C
49750,2662,808,10,DHL,7,B2C
49751,2662,808,10,DHL,7,B2C
49752,2662,808,10,DHL,7,B2C
49753,2662,808,10,DHL,7,B2C
49754,2662,808,10,DHL,7,B2C
49755,2662,808,10,DHL,7,B2C
49756,2662,808,10,DHL,7,B2C
49757,2662,808,10,DHL,7,B2C
49758,2662,808,10,DHL,7,B2C
49759,2662,808,10,DHL,7,B2C
49762,4604,808,14,DPD,7,B2C
49764,4604,808,14,DPD,7,B2C
49765,4604,808,14,DPD,7,B2C
49766,4604,808,14,DPD,7,B2C
49767,4604,808,14,DPD,7,B2C
49768,4604,808,14,DPD,7,B2C
49769,4604,808,14,DPD,7,B2C
49770,4604,808,14,DPD,7,B2C
49771,4137,808,15,FedEx,7,B2C
49772,4137,808,15,FedEx,7,B2C
49773,5514,808,5,GLS,7,B2C
49774,5514,808,5,GLS,7,B2C
49775,5514,808,5,GLS,7,B2C
49776,5514,808,5,GLS,7,B2C
49777,2668,808,1,PostNL,7,B2C
49780,2668,808,1,PostNL,7,B2C
49781,2668,808,1,PostNL,7,B2C
49782,2668,808,1,PostNL,7,B2C
49783,2668,808,1,PostNL,7,B2C
49784,2668,808,1,PostNL,7,B2C
49785,2668,808,1,PostNL,7,B2C
49786,2668,808,1,PostNL,7,C2C
49787,2668,808,1,PostNL,7,B2C
49788,2668,808,1,PostNL,7,B2C
49789,2668,808,1,PostNL,7,C2C
49790,2668,808,1,PostNL,7,B2C
49791,2668,808,1,PostNL,7,B2C
49792,2668,808,1,PostNL,7,B2C
49793,2668,808,1,PostNL,7,B2C
49795,2668,808,1,PostNL,7,B2C
49796,2668,808,1,PostNL,7,B2C
49797,2668,808,1,PostNL,7,B2C
49798,2668,808,1,PostNL,7,B2C
49799,2668,808,1,PostNL,7,B2C
49800,2668,808,1,PostNL,7,B2C
49801,2668,808,1,PostNL,7,B2C
49802,2668,808,1,PostNL,7,B2C
49803,2668,808,1,PostNL,7,B2C
49804,2668,808,1,PostNL,7,B2C
49805,2668,808,1,PostNL,7,B2C
49806,2668,808,1,PostNL,7,B2C
49807,2668,808,1,PostNL,7,B2C
49808,2668,808,1,PostNL,7,B2C
49809,2668,808,1,PostNL,7,B2C
49810,2668,808,1,PostNL,7,C2C
49811,2668,808,1,PostNL,7,B2C
49812,2668,808,1,PostNL,7,B2C
49813,2668,808,1,PostNL,7,B2C
49814,2668,808,1,PostNL,7,C2C
49815,2668,808,1,PostNL,7,B2C
49816,2668,808,1,PostNL,7,B2C
49817,2668,808,1,PostNL,7,B2C
49818,2668,808,1,PostNL,7,B2C
49819,3362,808,13,UPS,7,B2C
49820,3362,808,13,UPS,7,B2C
49821,3362,808,13,UPS,7,B2C
49822,3362,808,13,UPS,7,B2C
49823,3362,808,13,UPS,7,B2C
49824,3362,808,13,UPS,7,B2C
49825,3362,808,13,UPS,7,B2C
49826,3362,808,13,UPS,7,B2C
49827,559,809,16,Cycloon,7,B2C
49828,2662,809,10,DHL,7,B2C
49829,2662,809,10,DHL,7,B2C
49830,2662,809,10,DHL,7,B2C
49831,2662,809,10,DHL,7,B2C
49832,2662,809,10,DHL,7,B2C
49833,2662,809,10,DHL,7,B2C
49834,2662,809,10,DHL,7,B2C
49835,2662,809,10,DHL,7,B2C
49836,2662,809,10,DHL,7,B2C
49837,2662,809,10,DHL,7,B2C
49838,2662,809,10,DHL,7,B2C
49839,2662,809,10,DHL,7,B2C
49840,2662,809,10,DHL,7,B2C
49841,2662,809,10,DHL,7,B2C
49842,2662,809,10,DHL,7,B2C
49843,2662,809,10,DHL,7,C2C
49844,4604,809,14,DPD,7,B2C
49845,4604,809,14,DPD,7,B2C
49846,4604,809,14,DPD,7,B2C
49847,4604,809,14,DPD,7,B2C
49848,4604,809,14,DPD,7,B2C
49850,4604,809,14,DPD,7,B2C
49851,4137,809,15,FedEx,7,B2C
49852,4137,809,15,FedEx,7,B2C
49853,5514,809,5,GLS,7,C2C
49854,5514,809,5,GLS,7,C2C
49855,5514,809,5,GLS,7,B2C
49856,2668,809,1,PostNL,7,B2C
49857,2668,809,1,PostNL,7,B2C
49858,2668,809,1,PostNL,7,B2C
49859,2668,809,1,PostNL,7,B2C
49860,2668,809,1,PostNL,7,B2C
49861,2668,809,1,PostNL,7,B2C
49862,2668,809,1,PostNL,7,B2C
49863,2668,809,1,PostNL,7,B2C
49864,2668,809,1,PostNL,7,B2C
49865,2668,809,1,PostNL,7,B2C
49866,2668,809,1,PostNL,7,B2C
49868,2668,809,1,PostNL,7,B2C
49869,2668,809,1,PostNL,7,B2C
49870,2668,809,1,PostNL,7,B2C
49871,2668,809,1,PostNL,7,B2C
49872,2668,809,1,PostNL,7,B2C
49873,2668,809,1,PostNL,7,B2C
49874,2668,809,1,PostNL,7,B2C
49875,2668,809,1,PostNL,7,B2C
49876,2668,809,1,PostNL,7,B2C
49877,2668,809,1,PostNL,7,B2C
49878,2668,809,1,PostNL,7,B2C
49879,2668,809,1,PostNL,7,B2C
49880,2668,809,1,PostNL,7,B2C
49881,2668,809,1,PostNL,7,B2C
49882,2668,809,1,PostNL,7,B2C
49883,2668,809,1,PostNL,7,B2C
49884,2668,809,1,PostNL,7,B2C
49885,2668,809,1,PostNL,7,C2C
49886,2668,809,1,PostNL,7,B2C
49887,2668,809,1,PostNL,7,B2C
49888,2668,809,1,PostNL,7,B2C
49890,2668,809,1,PostNL,7,B2C
49891,3362,809,13,UPS,7,B2C
49892,3362,809,13,UPS,7,B2C
49893,3362,809,13,UPS,7,B2C
49894,3362,809,13,UPS,7,B2C
49895,3362,809,13,UPS,7,B2C
49896,3362,809,13,UPS,7,C2C
49897,559,810,16,Cycloon,7,B2C
49898,2662,810,10,DHL,7,B2C
49899,2662,810,10,DHL,7,B2C
49900,2662,810,10,DHL,7,B2C
49901,2662,810,10,DHL,7,B2C
49902,2662,810,10,DHL,7,B2C
49903,2662,810,10,DHL,7,B2C
49904,2662,810,10,DHL,7,B2C
49905,2662,810,10,DHL,7,C2C
49906,2662,810,10,DHL,7,B2C
49907,2662,810,10,DHL,7,B2C
49908,2662,810,10,DHL,7,B2C
49909,2662,810,10,DHL,7,C2C
49910,2662,810,10,DHL,7,B2C
49911,2662,810,10,DHL,7,B2C
49912,2662,810,10,DHL,7,B2C
49913,2662,810,10,DHL,7,B2C
49914,2662,810,10,DHL,7,B2C
49915,2662,810,10,DHL,7,B2C
49916,4604,810,14,DPD,7,B2C
49917,4604,810,14,DPD,7,B2C
49918,4604,810,14,DPD,7,B2C
49919,4604,810,14,DPD,7,B2C
49920,4604,810,14,DPD,7,B2C
49921,4604,810,14,DPD,7,C2C
49922,4604,810,14,DPD,7,B2C
49923,4604,810,14,DPD,7,B2C
49925,4137,810,15,FedEx,7,B2C
49926,5514,810,5,GLS,7,B2C
49927,5514,810,5,GLS,7,B2C
49928,5514,810,5,GLS,7,B2C
49930,2668,810,1,PostNL,7,B2C
49931,2668,810,1,PostNL,7,B2C
49932,2668,810,1,PostNL,7,B2C
49933,2668,810,1,PostNL,7,B2C
49934,2668,810,1,PostNL,7,B2C
49936,2668,810,1,PostNL,7,B2C
49937,2668,810,1,PostNL,7,B2C
49938,2668,810,1,PostNL,7,B2C
49939,2668,810,1,PostNL,7,B2C
49940,2668,810,1,PostNL,7,B2C
49941,2668,810,1,PostNL,7,B2C
49942,2668,810,1,PostNL,7,B2C
49943,2668,810,1,PostNL,7,B2C
49944,2668,810,1,PostNL,7,B2C
49945,2668,810,1,PostNL,7,B2C
49946,2668,810,1,PostNL,7,B2C
49947,2668,810,1,PostNL,7,B2C
49948,2668,810,1,PostNL,7,B2C
49949,2668,810,1,PostNL,7,B2C
49950,2668,810,1,PostNL,7,B2C
49951,2668,810,1,PostNL,7,B2C
49952,2668,810,1,PostNL,7,B2C
49953,2668,810,1,PostNL,7,B2C
49954,2668,810,1,PostNL,7,B2C
49955,2668,810,1,PostNL,7,B2C
49956,2668,810,1,PostNL,7,B2C
49957,2668,810,1,PostNL,7,B2C
49958,2668,810,1,PostNL,7,B2C
49959,2668,810,1,PostNL,7,B2C
49960,2668,810,1,PostNL,7,B2C
49961,2668,810,1,PostNL,7,B2C
49962,2668,810,1,PostNL,7,B2C
49963,2668,810,1,PostNL,7,B2C
49964,2668,810,1,PostNL,7,C2C
49965,2668,810,1,PostNL,7,B2C
49966,2668,810,1,PostNL,7,B2C
49967,2668,810,1,PostNL,7,B2C
49968,2668,810,1,PostNL,7,B2C
49969,3362,810,13,UPS,7,B2C
49970,3362,810,13,UPS,7,B2C
49971,3362,810,13,UPS,7,B2C
49972,3362,810,13,UPS,7,B2C
49973,3362,810,13,UPS,7,C2C
49976,2662,811,10,DHL,7,B2C
49977,2662,811,10,DHL,7,B2C
49978,2662,811,10,DHL,7,B2C
49979,2662,811,10,DHL,7,B2C
49980,2662,811,10,DHL,7,B2C
49981,2662,811,10,DHL,7,C2C
49982,2662,811,10,DHL,7,B2C
49983,2662,811,10,DHL,7,B2C
49984,2662,811,10,DHL,7,B2C
49985,4604,811,14,DPD,7,C2C
49986,4604,811,14,DPD,7,B2C
49987,4604,811,14,DPD,7,B2C
49988,4604,811,14,DPD,7,B2C
49989,4137,811,15,FedEx,7,B2C
49990,5514,811,5,GLS,7,B2C
49991,5514,811,5,GLS,7,B2C
49992,2668,811,1,PostNL,7,B2C
49993,2668,811,1,PostNL,7,B2C
49994,2668,811,1,PostNL,7,B2C
49995,2668,811,1,PostNL,7,B2C
49996,2668,811,1,PostNL,7,B2C
49997,2668,811,1,PostNL,7,B2C
49998,2668,811,1,PostNL,7,B2C
49999,2668,811,1,PostNL,7,C2C
50000,2668,811,1,PostNL,7,B2C
50001,2668,811,1,PostNL,7,B2C
50002,2668,811,1,PostNL,7,B2C
50003,2668,811,1,PostNL,7,B2C
50004,2668,811,1,PostNL,7,B2C
50005,2668,811,1,PostNL,7,B2C
50006,2668,811,1,PostNL,7,B2C
50007,2668,811,1,PostNL,7,B2C
50008,2668,811,1,PostNL,7,B2C
50009,2668,811,1,PostNL,7,B2C
50010,2668,811,1,PostNL,7,B2C
50011,2668,811,1,PostNL,7,B2C
50012,3362,811,13,UPS,7,B2C
50013,3362,811,13,UPS,7,C2C
50014,3362,811,13,UPS,7,B2C
50015,3362,811,13,UPS,7,B2C
50016,2662,812,10,DHL,7,C2C
50017,2662,812,10,DHL,7,B2C
50019,2662,812,10,DHL,7,B2C
50021,2662,812,10,DHL,7,B2C
50022,2662,812,10,DHL,7,B2C
50023,2662,812,10,DHL,7,B2C
50024,2662,812,10,DHL,7,B2C
50025,4604,812,14,DPD,7,B2C
50026,4604,812,14,DPD,7,C2C
50027,4604,812,14,DPD,7,B2C
50028,4604,812,14,DPD,7,B2C
50029,4137,812,15,FedEx,7,B2C
50030,5514,812,5,GLS,7,B2C
50031,5514,812,5,GLS,7,B2C
50032,2668,812,1,PostNL,7,B2C
50033,2668,812,1,PostNL,7,B2C
50034,2668,812,1,PostNL,7,B2C
50035,2668,812,1,PostNL,7,B2C
50036,2668,812,1,PostNL,7,B2C
50037,2668,812,1,PostNL,7,B2C
50038,2668,812,1,PostNL,7,B2C
50039,2668,812,1,PostNL,7,B2C
50040,2668,812,1,PostNL,7,B2C
50041,2668,812,1,PostNL,7,B2C
50042,2668,812,1,PostNL,7,B2C
50043,2668,812,1,PostNL,7,B2C
50044,2668,812,1,PostNL,7,B2C
50045,2668,812,1,PostNL,7,B2C
50046,2668,812,1,PostNL,7,B2C
50047,2668,812,1,PostNL,7,B2C
50048,2668,812,1,PostNL,7,B2C
50049,2668,812,1,PostNL,7,B2C
50050,2668,812,1,PostNL,7,B2C
50051,2668,812,1,PostNL,7,B2C
50052,3362,812,13,UPS,7,B2C
50053,3362,812,13,UPS,7,B2C
50054,3362,812,13,UPS,7,B2C
50056,559,813,16,Cycloon,7,B2C
50057,559,813,16,Cycloon,7,B2C
50058,2662,813,10,DHL,7,B2C
50059,2662,813,10,DHL,7,B2C
50060,2662,813,10,DHL,7,B2C
50061,2662,813,10,DHL,7,B2C
50062,2662,813,10,DHL,7,B2C
50063,2662,813,10,DHL,7,B2C
50064,2662,813,10,DHL,7,B2C
50065,2662,813,10,DHL,7,B2C
50066,2662,813,10,DHL,7,B2C
50067,2662,813,10,DHL,7,B2C
50068,2662,813,10,DHL,7,B2C
50069,2662,813,10,DHL,7,B2C
50070,2662,813,10,DHL,7,B2C
50071,2662,813,10,DHL,7,B2C
50072,2662,813,10,DHL,7,B2C
50073,2662,813,10,DHL,7,C2C
50074,2662,813,10,DHL,7,B2C
50075,2662,813,10,DHL,7,B2C
50076,2662,813,10,DHL,7,B2C
50077,2662,813,10,DHL,7,B2C
50078,2662,813,10,DHL,7,C2C
50079,2662,813,10,DHL,7,B2C
50080,2662,813,10,DHL,7,B2C
50081,2662,813,10,DHL,7,B2C
50082,2662,813,10,DHL,7,B2C
50083,2662,813,10,DHL,7,B2C
50085,2662,813,10,DHL,7,B2C
50086,2662,813,10,DHL,7,B2C
50087,2662,813,10,DHL,7,B2C
50088,2662,813,10,DHL,7,B2C
50089,2662,813,10,DHL,7,B2C
50090,2662,813,10,DHL,7,B2C
50091,2662,813,10,DHL,7,B2C
50092,2662,813,10,DHL,7,B2C
50093,2662,813,10,DHL,7,B2C
50094,2662,813,10,DHL,7,B2C
50095,2662,813,10,DHL,7,B2C
50096,2662,813,10,DHL,7,B2C
50097,2662,813,10,DHL,7,B2C
50098,2662,813,10,DHL,7,B2C
50099,2662,813,10,DHL,7,B2C
50100,4604,813,14,DPD,7,B2C
50101,4604,813,14,DPD,7,B2C
50102,4604,813,14,DPD,7,B2C
50104,4604,813,14,DPD,7,C2C
50105,4604,813,14,DPD,7,B2C
50106,4604,813,14,DPD,7,B2C
50107,4604,813,14,DPD,7,B2C
50108,4604,813,14,DPD,7,B2C
50109,4604,813,14,DPD,7,B2C
50110,4604,813,14,DPD,7,B2C
50111,4604,813,14,DPD,7,B2C
50112,4604,813,14,DPD,7,B2C
50114,4604,813,14,DPD,7,C2C
50115,4604,813,14,DPD,7,B2C
50116,4604,813,14,DPD,7,B2C
50117,4604,813,14,DPD,7,C2C
50118,4604,813,14,DPD,7,B2C
50119,4137,813,15,FedEx,7,B2C
50120,4137,813,15,FedEx,7,B2C
50121,4137,813,15,FedEx,7,B2C
50122,4137,813,15,FedEx,7,C2C
50123,4137,813,15,FedEx,7,B2C
50124,5514,813,5,GLS,7,C2C
50125,5514,813,5,GLS,7,B2C
50126,5514,813,5,GLS,7,B2C
50127,5514,813,5,GLS,7,B2C
50129,5514,813,5,GLS,7,B2C
50130,5514,813,5,GLS,7,B2C
50131,5514,813,5,GLS,7,B2C
50132,2668,813,1,PostNL,7,B2C
50133,2668,813,1,PostNL,7,B2C
50134,2668,813,1,PostNL,7,B2C
50135,2668,813,1,PostNL,7,B2C
50136,2668,813,1,PostNL,7,C2C
50137,2668,813,1,PostNL,7,B2C
50138,2668,813,1,PostNL,7,B2C
50139,2668,813,1,PostNL,7,C2C
50141,2668,813,1,PostNL,7,B2C
50142,2668,813,1,PostNL,7,B2C
50143,2668,813,1,PostNL,7,B2C
50144,2668,813,1,PostNL,7,B2C
50145,2668,813,1,PostNL,7,B2C
50146,2668,813,1,PostNL,7,B2C
50147,2668,813,1,PostNL,7,B2C
50148,2668,813,1,PostNL,7,B2C
50149,2668,813,1,PostNL,7,B2C
50150,2668,813,1,PostNL,7,B2C
50151,2668,813,1,PostNL,7,B2C
50152,2668,813,1,PostNL,7,B2C
50153,2668,813,1,PostNL,7,B2C
50154,2668,813,1,PostNL,7,B2C
50155,2668,813,1,PostNL,7,B2C
50156,2668,813,1,PostNL,7,B2C
50157,2668,813,1,PostNL,7,C2C
50158,2668,813,1,PostNL,7,B2C
50159,2668,813,1,PostNL,7,B2C
50160,2668,813,1,PostNL,7,B2C
50161,2668,813,1,PostNL,7,B2C
50162,2668,813,1,PostNL,7,B2C
50163,2668,813,1,PostNL,7,B2C
50164,2668,813,1,PostNL,7,B2C
50165,2668,813,1,PostNL,7,B2C
50166,2668,813,1,PostNL,7,B2C
50167,2668,813,1,PostNL,7,B2C
50168,2668,813,1,PostNL,7,C2C
50169,2668,813,1,PostNL,7,B2C
50170,2668,813,1,PostNL,7,B2C
50171,2668,813,1,PostNL,7,B2C
50172,2668,813,1,PostNL,7,B2C
50173,2668,813,1,PostNL,7,B2C
50174,2668,813,1,PostNL,7,B2C
50175,2668,813,1,PostNL,7,C2C
50176,2668,813,1,PostNL,7,B2C
50177,2668,813,1,PostNL,7,B2C
50178,2668,813,1,PostNL,7,B2C
50179,2668,813,1,PostNL,7,B2C
50180,2668,813,1,PostNL,7,B2C
50181,2668,813,1,PostNL,7,C2C
50182,2668,813,1,PostNL,7,B2C
50183,2668,813,1,PostNL,7,B2C
50184,2668,813,1,PostNL,7,B2C
50185,2668,813,1,PostNL,7,B2C
50186,2668,813,1,PostNL,7,B2C
50187,2668,813,1,PostNL,7,B2C
50188,2668,813,1,PostNL,7,B2C
50189,2668,813,1,PostNL,7,B2C
50190,2668,813,1,PostNL,7,B2C
50191,2668,813,1,PostNL,7,B2C
50192,2668,813,1,PostNL,7,B2C
50193,2668,813,1,PostNL,7,B2C
50194,2668,813,1,PostNL,7,B2C
50195,2668,813,1,PostNL,7,B2C
50196,2668,813,1,PostNL,7,B2C
50197,2668,813,1,PostNL,7,B2C
50198,2668,813,1,PostNL,7,B2C
50199,2668,813,1,PostNL,7,B2C
50200,2668,813,1,PostNL,7,B2C
50201,2668,813,1,PostNL,7,B2C
50202,2668,813,1,PostNL,7,B2C
50203,2668,813,1,PostNL,7,B2C
50204,2668,813,1,PostNL,7,B2C
50205,2668,813,1,PostNL,7,B2C
50206,2668,813,1,PostNL,7,C2C
50207,2668,813,1,PostNL,7,B2C
50208,2668,813,1,PostNL,7,B2C
50209,2668,813,1,PostNL,7,B2C
50210,2668,813,1,PostNL,7,B2C
50211,2668,813,1,PostNL,7,B2C
50212,2668,813,1,PostNL,7,B2C
50213,2668,813,1,PostNL,7,B2C
50214,2668,813,1,PostNL,7,B2C
