ZONE,LS0,LS1,LS2,LS3,LS4,LS5,LS6,LS7,TOT_WEIGHT
2157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2160,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,9.5
2161,3.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,10.5
2162,3.0,0.0,34.0,1.5,1.5,1.5,0.0,0.0,41.5
2163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2166,6.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,10.5
2167,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
2168,0.0,0.0,4.5,0.0,0.0,4.5,0.0,0.0,9.0
2169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2171,4.526407015824887,6.0,22.5,8.0,0.0,1.5,0.0,9.0,51.52640701582489
2172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2173,1792.1975963316045,21.91491929918177,39.0,14.0,1.5,4.5,0.0,9.5,1882.6125156307862
2174,1774.7179260598364,13.5,96.0,0.0,1.5,7.5,0.0,4.5,1897.7179260598364
2175,0.0,4.5,0.0,15.0,0.0,0.0,0.0,1.5,21.0
2176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2178,31.288132494170405,60.5,28.83060037335904,108.0,16.5,20.452841691040025,0.0,34.72603314599245,300.2976077045619
2179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2180,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.5
2181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5
2182,0.0,0.0,32.0,1.5,1.5,0.0,0.0,0.0,35.0
2183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2185,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,27.0
2186,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5
2187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2192,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5
2193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2194,0.0,6.0,7.5,0.0,0.0,0.0,0.0,0.0,13.5
2195,3.0,0.0,0.0,15.0,1.5,1.5,0.0,4.5,25.5
2196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2197,0.0,4.5,0.0,0.0,0.0,0.0,0.0,10.5,15.0
2198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2199,4.5,4.5,0.0,0.0,0.0,0.0,0.0,8.0,17.0
2200,1.5,0.0,13.5,1.5,6.0,0.0,0.0,0.0,22.5
2201,0.0,0.0,1.5,0.0,0.0,3.0,0.0,0.0,4.5
2202,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5
2203,10.5,0.0,37.5,1.5,0.0,0.0,0.0,0.0,49.5
2251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2272,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
2273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2277,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,4.5
2278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2281,0.0,4.5,0.0,0.0,4.5,0.0,0.0,0.0,9.0
2282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2284,53.18411295431822,228.39723778387912,99.26246992013138,188.25200630878405,69.0,53.0,0.0,193.0,884.0958269671128
2285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2287,0.0,15.0,0.0,0.0,0.0,1.5,0.0,0.0,16.5
2288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2290,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5
2291,0.0,0.0,0.0,1.5,0.0,4.5,0.0,0.0,6.0
2292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2296,2.262166093064502,52.0,7.5,24.80970523509319,6.0,13.5,0.0,27.0,133.0718713281577
2297,0.0,4.5,4.5,0.0,0.0,1.5,0.0,4.5,15.0
2298,0.0,4.5,3.0,50.0,1.5,1.5,0.0,27.5,88.0
2299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2304,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5
2305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2307,0.0,0.0,1.5,0.0,0.0,1.5,0.0,0.0,3.0
2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2309,0.0,8.0,0.0,0.0,1.5,0.0,0.0,0.0,9.5
2310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2316,0.0,7.5,1.5,0.0,4.5,0.0,0.0,19.5,33.0
2317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2322,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.5
2323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2326,0.0,9.0,4.5,0.0,3.0,4.5,0.0,0.0,21.0
2327,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.5
2328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2332,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
2333,0.0,16.0,6.0,9.5,0.0,12.5,0.0,0.0,44.0
2334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2335,0.0,0.0,0.0,0.0,1.5,0.0,0.0,4.5,6.0
2336,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5
2337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2340,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5
2341,1.5,45.5,3.0,3.0,3.0,10.5,0.0,0.0,66.5
2342,0.0,0.0,1.5,0.0,0.0,1.5,0.0,1.5,4.5
2343,0.0,3.0,1.5,0.0,0.0,1.5,0.0,0.0,6.0
2344,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5
2345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2346,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.5
2347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,70.0
2351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2352,12.0,28.5,17.0,4.5,6.0,11.0,0.0,29.0,108.0
2353,4.5,102.11004970079398,28.240202000918647,58.0,6.291088495539223,7.5,0.0,31.378074934022454,238.01941513127431
2354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2357,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,3.0
2358,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5
2359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2363,6.0,6.0,0.0,0.0,9.5,3.0,0.0,1.5,26.0
2364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2366,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5
2367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2370,0.0380912867990197,3.0,4.5,41.5,8.0,1.5,0.0,55.0,113.53809128679902
2371,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5
2372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2373,0.0,11.0,0.0,0.0,0.0,8.0,0.0,35.0,54.0
2374,8.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,12.5
2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2378,3.249394591969339,29.0,10.850041084094713,38.5,1.5,7.5,0.0,50.5,141.09943567606405
2379,26.5,194.5,33.716821791517006,169.84492118334632,7.5,29.5,0.0,136.57285935992155,598.1346023347849
2380,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
2381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2383,0.0,8.0,3.0,0.0,1.5,0.0,0.0,18.0,30.5
2384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2386,0.0,9.5,0.0,0.0,0.0,1.5,0.0,1.5,12.5
2387,1.5,26.0,0.0,4.5,0.0,0.0,0.0,7.5,39.5
2388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2389,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5
2390,0.0,1.5,0.0,0.0,4.5,1.5,0.0,0.0,7.5
2391,0.0,12.0,0.0,1.5,0.0,1.5,0.0,14.0,29.0
2392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2402,0.0,4.5,0.0,0.0,0.0,0.0,0.0,1.5,6.0
2403,0.0,9.0,1.5,0.0,0.0,4.5,0.0,0.0,15.0
2404,0.0,1.5,0.0,0.0,0.0,0.0,0.0,4.5,6.0
2405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2408,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,4.5
2409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2411,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5
2412,0.0,4.5,0.0,0.0,0.0,0.0,0.0,1.5,6.0
2413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2414,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
2415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0
2417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2419,0.0,3.0,1.3398943441576283,0.0,0.0,1.5,0.0,0.0,5.839894344157628
2420,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,4.5
2421,4.5,25.5,11.0,9.5,1.5,28.5,0.0,8.89952519114292,89.39952519114291
2422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2423,1.5,0.0,0.0,0.0,15.0,6.0,0.0,0.0,22.5
2424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2433,0.0,0.0,1.5,0.0,1.5,1.5,0.0,0.0,4.5
2434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2438,0.0,4.5,0.0,1.5,0.0,0.0,0.0,0.0,6.0
2439,0.0,0.0,0.0,1.5,0.0,3.0,0.0,0.0,4.5
2440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2442,0.0,9.0,0.0,6.0,0.0,1.5,0.0,0.0,16.5
2443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2445,0.0,1.5,0.0,0.0,0.0,1.5,0.0,0.0,3.0
2446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2448,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5
2449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2451,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2452,1.5,1.5,0.0,0.0,0.0,1.5,0.0,0.0,4.5
2453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2457,0.0,4.5,1.5,0.0,0.0,0.0,0.0,0.0,6.0
2458,0.0,0.0,7.5,0.0,1.5,0.0,0.0,0.0,9.0
2459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2460,0.0,0.0,0.0,4.5,0.0,0.0,0.0,1.5,6.0
2461,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,9.5
2462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2466,0.0,0.0,0.0,15.0,0.0,9.5,0.0,1.5,26.0
2467,0.0,0.0,0.0,0.0,0.0,1.5,0.0,4.5,6.0
2468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2470,0.0,21.87863491626672,6.0,9.0,0.0,10.5,0.0,1.5,48.87863491626672
2471,10.810300905972927,16.98830668273381,6.0,65.5,0.0,15.5,0.0,20.615759150669042,135.4143667393758
2472,18.0,21.0,7.5,31.5,6.0,10.5,0.0,30.0,124.5
2473,0.0,4.5,0.0,0.0,0.0,9.0,0.0,0.0,13.5
2474,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.0,10.5
2475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2477,3.0,7.5,13.5,33.5,0.0,4.5,0.0,10.49607920298197,72.49607920298197
2478,4.5,10.5,1.5,1.5,1.5,1.5,0.0,9.5,30.5
2479,5.527833639722692,77.17713241523492,23.26144441937598,59.0,24.0,45.0,0.0,56.72809267140712,290.6945031457407
2480,10.5,29.0,10.509591679488956,0.0,1.5,4.5,0.0,15.0,71.00959167948895
2481,0.0,3.0,1.5,1.5,0.0,0.0,0.0,1.5,7.5
2482,11.0,1.5,8.0,29.5,1.5,0.0,0.0,26.5,78.0
2501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2502,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
2503,1.5,0.0,0.0,25.0,0.0,0.0,0.0,0.0,26.5
2504,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.5
2505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2506,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.5
2507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2508,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.5
2509,16.0,50.0,20.50253772550414,42.0,44.5,24.5,0.0,32.84702095295671,230.34955867846085
2510,0.0,18.5,8.0,1.5,1.5,9.5,0.0,0.0,39.0
2511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2514,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5
2515,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5
2516,0.0,6.0,4.5,0.0,0.0,1.0148615260617706,0.0,36.5,48.01486152606177
2517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2519,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,3.0
2520,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.5
2521,7.5,21.0,12.0,32.13560581761543,6.0,9.0,0.0,1.5,89.13560581761543
2522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2524,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5
2525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2526,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
2527,0.0,1.5,0.0,0.0,0.0,1.5,0.0,0.0,3.0
2528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2530,12.0,36.0,20.024389781840657,7.5,4.5,15.5,0.0,28.487261578470196,124.01165136031085
2531,0.0,6.0,7.5,0.0,1.5,0.0,0.0,1.5,16.5
2532,21.08520149325305,87.59961740386146,33.5,70.5,6.0,18.0,0.0,51.61278610254971,288.2976049996642
2533,0.0,0.0,4.5,0.0,0.0,3.0,0.0,15.0,22.5
2534,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.5
2535,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,4.5
2536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2538,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5
2539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2540,7.5,12.0,4.5,39.0,4.5,12.0,0.0,23.54261152648455,103.04261152648455
2541,1.5,20.0,6.0,20.5,6.0,6.0,0.0,21.5,81.5
2542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2546,1.5,0.0,30.0,0.0,0.0,0.0,0.0,0.0,31.5
2547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2548,1.5,6.0,1.5,8.0,0.0,1.5,0.0,1.5,20.0
2549,11.448394722341618,16.5,0.0,18.5,3.0,12.5,0.0,0.0,61.94839472234162
2550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2551,0.0,6.0,1.5,9.5,0.0,1.5,0.0,8.047343945435802,26.547343945435802
2552,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.5,4.5
2553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2554,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5
2555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2570,0.0,25.0,4.5,0.0,4.5,1.5,0.0,1.5,37.0
2571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
