ZONE,LS0,LS1,LS2,LS3,LS4,LS5,LS6,LS7,TOT_WEIGHT
4696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4698,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5
4699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4704,4.5,10.5,0.0,0.0,1.5,0.0,0.0,4.262618021388201,20.7626180213882
4705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4707,0.0,0.0,0.0,4.5,4.5,0.0,0.0,0.0,9.0
4708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4709,0.0,7.5,0.0,0.0,0.0,1.5,0.0,0.0,9.0
4710,4.5,1.5,4.5,0.0,8.0,0.0,0.0,0.0,18.5
4711,0.0,46.5,9.0,9.0,6.0,10.5,0.0,68.67386748162633,149.67386748162633
4712,0.0,1.5,0.0,0.0,0.0,0.0,0.0,4.5,6.0
4713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4714,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
4715,0.0,3.0,0.0,0.0,4.5,0.0,0.0,20.552152028354122,28.052152028354122
4716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4721,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5
4722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4724,7.5,100.20829726227805,16.967882764685925,61.5,24.5,39.0,0.0,75.0,324.67618002696395
4725,16.152599780310357,61.5,66.5,63.0,7.5,14.0,0.0,36.33304012412077,264.98563990443114
4726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4754,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,4.5
4755,3.0,0.0,3.0,0.0,0.0,3.1449461062232844,0.0,0.0,9.144946106223284
4756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4757,1.5,1.5,8.0,4.5,0.0,0.0,0.0,0.0,15.5
4758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4762,0.0,1.5,1.5,0.0,0.0,0.0,0.0,26.5,29.5
4763,9.0,44.5,35.97232593746946,26.5,1.5,6.0,0.0,35.0,158.47232593746946
4764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
4765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4766,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5,3.0
4767,13.5,32.5,18.5,0.0,6.0,4.5,0.0,11.0,86.0
4768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4769,0.0,0.0,4.5,0.0,0.0,0.0,0.0,8.0,12.5
4770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4771,9.5,18.0,9.0,8.0,0.0,1.5,0.0,4.5,50.5
4772,1.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,9.0
4773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4777,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5
4778,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5
4779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
4785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4787,37.72923502046546,170.32868188085595,99.88716591578503,186.5,27.0,40.23221919529834,0.0,151.07019847577297,712.7475004881778
4788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4790,0.0,3.0,4.5,0.0,0.0,1.5,0.0,0.0,9.0
4791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4792,0.0,4.5,0.0,0.0,0.0,1.5,0.0,0.0,6.0
4793,3.0,3.0,4.5,0.0,0.0,0.0,0.0,17.0,27.5
4794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0
4795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4796,0.0,0.0,1.5,0.0,0.0,1.5,0.0,1.5,4.5
4797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4798,16.046071071053653,21.5,17.02362783791654,10.5,6.0,2.8626654473904756,0.0,6.877473968189179,80.80983832454984
4799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4800,1.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,6.0
4801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4802,0.0,4.5,0.0,0.0,1.5,0.0,0.0,0.0,6.0
4803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4851,0.0,6.0,0.0,35.0,25.0,0.0,0.0,0.0,66.0
4852,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.5
4853,4.5,4.5,0.0,2.034695501924169,0.0,0.0,0.0,0.0,11.034695501924169
4854,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.5
4855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4856,1.5,0.0,0.0,15.0,0.0,0.0,0.0,4.5,21.0
4857,4.5,26.0,9.5,0.0,0.0,12.5,0.0,11.0,63.5
4858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4863,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
4864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4874,0.0,0.0,0.0,1.5,0.0,6.0,0.0,0.0,7.5
4875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
4889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4895,0.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0,4.5
4896,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5
4897,1.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
4898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4899,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5
4900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4904,4.5,0.0,0.0,9.0,0.0,0.0,0.0,4.5,18.0
4905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4907,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5
4908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
4909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4919,0.0,6.0,6.0,0.0,1.5,1.5,0.0,0.0,15.0
4920,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,9.0
4921,0.0,0.0,4.5,0.0,0.0,1.5,0.0,0.0,6.0
4922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4926,1.5,6.0,10.5,0.0,1.5,0.0,0.0,0.0,19.5
4927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4928,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,3.0
4929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4952,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
4953,1.5,8.0,1.5,0.0,1.5,4.5,0.0,0.0,17.0
4954,0.0,4.5,0.0,0.0,1.5,0.0,0.0,0.0,6.0
4955,3.0,1.5,0.0,0.0,0.0,1.5,0.0,0.0,6.0
4956,0.0,0.0,1.5,0.0,4.5,0.0,0.0,4.5,10.5
4957,0.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0,4.5
4958,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5
4959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4960,0.0,4.5,0.0,0.0,0.0,1.5,0.0,0.0,6.0
4961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4964,4.5,8.0,0.0,0.0,0.0,0.0,0.0,3.0,15.5
4965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
4967,0.0,3.0,8.0,25.0,0.0,0.0,0.0,0.0,36.0
4968,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
4969,0.0,1.5,4.5,0.0,0.0,0.0,0.0,0.0,6.0
4970,4.5,7.5,11.448769306566218,19.5,0.0,4.5,0.0,24.0,71.44876930656622
4971,29.3049644494048,24.5,70.5,60.0,4.5,10.5,0.0,63.638436216643754,262.94340066604855
4972,4.5,53.0,44.84051447631417,50.5,0.0,15.0,0.0,38.830897266766286,206.67141174308045
4973,1.5,19.601388851438458,9.0,26.5,3.0,9.0,0.0,6.0,74.60138885143846
4974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4975,0.0,6.0,3.0,0.0,0.0,0.0,0.0,4.5,13.5
4976,0.0,0.0,0.0,0.0,0.0,4.5,0.0,4.5,9.0
4977,0.0,1.5,0.0,0.0,0.0,1.5,0.0,0.0,3.0
4978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4980,4.5,9.0,1.5,12.5,0.0,1.5,0.0,0.0,29.0
4981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
4983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0
4986,1.5,0.0,0.0,1.5,1.5,0.0,0.0,0.0,4.5
4987,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5
4988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4990,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,9.0
4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4994,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.5
4995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
4997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,37.24671425013989,103.05587451066813,84.35809383175722,85.0,21.0,50.23884981853642,0.0,118.08138179245614,498.9809142035578
5001,63.8065804293035,267.13900273367267,123.06617642358171,122.0,19.5,46.5,0.0,251.7504229651606,893.7621825517185
5002,10.5,23.0,38.0,75.0,7.5,4.5,0.0,6.0,164.5
5003,1.5,6.0,3.0,8.0,0.0,0.0,0.0,0.0,18.5
5004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5005,0.0,0.0,0.0,4.5,1.5,0.0,0.0,9.5,15.5
5006,18.5,10.5,12.0,55.5,1.5,13.5,0.0,12.5,124.0
5007,1.5,9.0,15.0,0.0,3.0,1.5,0.0,23.0,53.0
5008,10.5,24.0,44.58302543198501,44.5,1.5,8.0,0.0,30.0,163.083025431985
5009,7.123708966340303,93.10504408380766,39.65162267781218,116.0,42.4296193407886,48.19920775174301,0.0,85.5,432.00920282049174
5010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5011,0.0,29.0,1.5,0.0,0.0,0.0,0.0,1.5,32.0
5012,0.0,4.5,8.0,4.5,0.0,0.0,0.0,4.5,21.5
5013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5014,0.0,0.0,9.5,0.0,0.0,0.0,0.0,6.0,15.5
5015,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
5016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5017,1.5,6.0,9.0,1.5,1.5,0.0,0.0,0.0,19.5
5018,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.5
5019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5020,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0
5021,0.0,1.5,0.0,4.5,0.0,0.0,0.0,1.5,7.5
5022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5023,0.0,4.5,1.5,1.5,0.0,0.0,0.0,0.0,7.5
5024,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5
5025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5028,1.5,1.5,0.0,0.0,0.0,1.5,0.0,0.0,4.5
5029,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5
5030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5031,0.0,4.5,0.0,0.0,0.0,0.0,0.0,6.0,10.5
5032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5041,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.5
5042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5047,1.5,14.0,1.5,0.0,0.0,0.0,0.0,0.0,17.0
5048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5050,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5,3.0
5051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5052,0.0,0.0,4.5,0.0,0.0,4.5,0.0,1.5,10.5
5053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5057,0.0,1.5,4.5,0.0,0.0,0.0,0.0,0.0,6.0
5058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5063,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5
5064,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5
5065,0.05838168109396006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05838168109396006
5066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5075,0.0,0.0,0.0,1.5,0.0,8.0,0.0,0.0,9.5
5076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5077,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5
5078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5079,0.0,1.5,3.0,0.0,0.0,0.0,0.0,1.5,6.0
5080,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5
5081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5082,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
5083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5085,12.0,26.95115800689202,22.294168295010348,3.0,1.5,3.0,0.0,21.0,89.74532630190237
5086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5111,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,4.5
5112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5116,0.0,14.0,1.5,0.0,0.0,1.5,0.0,4.5,21.5
5117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5119,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.5
5120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5121,0.0,1.5,1.5,0.0,0.0,1.5,0.0,0.0,4.5
5122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5123,0.0,4.5,4.5,0.0,0.0,1.5,0.0,1.5,12.0
5124,1.5,18.264644766137447,12.0,6.0,3.0,3.0,0.0,1.5443521368720272,45.30899690300948
5125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5126,7.752996525475531,50.0,12.987323173509136,102.77803293923031,10.5,18.44056228894553,0.0,65.0,267.45891492716055
5127,4.5,1.5,0.0,1.5,0.0,0.0,0.0,0.0,7.5
5128,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5
5129,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5
5130,0.0,9.5,9.5,0.0,0.0,8.0,0.0,8.0,35.0
5131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
5135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5
5136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5137,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5
5138,6.0,6.0,26.5,8.0,0.0,0.0,0.0,26.5,73.0
5139,0.0,9.5,3.0,0.0,1.5,0.0,0.0,0.0,14.0
5140,0.0,0.0,0.0,0.0,4.5,1.5,0.0,0.0,6.0
5141,0.0,0.0,1.2509258503365182,0.0,0.0,0.0,0.0,0.0,1.2509258503365182
5142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
